timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144815,424.216,-809.075,69.6691,-2.96307,0.213061,-3.87729,0.262803,750,0,800,0,0,0,0,0
1144825,424.26,-809.086,69.6877,-2.17555,0.102664,-3.9928,0.263033,750,0,800,0,0,0,0,0
1144835,424.271,-809.085,69.7091,3.19359,-0.391286,3.10633,0.262939,750,0,800,0,0,0,0,0
1144845,424.262,-809.087,69.7181,-0.224464,-1.45136,1.77705,0.262864,750,0,800,0,0,0,0,0
1144857,424.287,-809.066,69.7377,-2.04653,-0.121342,2.31928,0.262841,750,0,800,0,0,0,0,0
1144867,424.32,-809.1,69.7555,6.8409,-2.79426,3.24321,0.262965,750,0,800,0,0,0,0,0
1144877,424.248,-809.084,69.7619,-0.86592,-1.58553,2.31732,0.262996,750,0,800,0,0,0,0,0
1144917,424.308,-809.09,69.8251,-0.877088,0.120538,2.57292,0.262955,750,0,800,0,0,0,0,0
1144927,424.314,-809.067,69.8237,-3.51732,-5.32711,13.795,0.263034,750,0,800,0,0,0,0,0
1144937,424.32,-809.057,69.7725,-0.937214,2.18804,-10.0693,0.263159,750,0,800,0,0,0,0,0
1144949,424.333,-809.062,69.7606,-0.414762,-0.696553,1.71144,0.262693,750,0,800,0,0,0,0,0
1144959,424.321,-809.07,69.7966,-0.494016,1.86789,2.95249,0.26292,750,0,800,0,0,0,0,0
1144969,424.374,-809.051,69.7817,7.11511,1.30745,-1.30025,0.262719,750,0,800,0,0,0,0,0
1145009,424.354,-809.078,69.8307,0.837103,-0.985573,2.95545,0.262792,750,0,800,0,0,0,0,0
1145019,424.32,-809.06,69.8042,-3.79827,0.193534,4.39125,0.263184,750,0,800,0,0,0,0,0
1145029,424.348,-809.06,69.8117,3.64417,-0.630843,1.33417,0.262839,750,0,800,0,0,0,0,0
1145041,424.356,-809.068,69.7706,-1.54095,0.419802,-4.78654,0.26274,750,0,800,0,0,0,0,0
1145051,424.35,-809.07,69.7635,0.0931752,-0.987781,-0.918911,0.263141,750,0,800,0,0,0,0,0
1145061,424.206,-809.086,69.8808,-12.8866,-2.55751,6.86444,0.262133,750,0,800,0,0,0,0,0
1145071,424.097,-809.114,69.9366,1.53016,18.9325,17.908,0.261886,750,0,800,0,0,0,0,0
1145111,424.32,-809.073,69.8893,28.827,13.7141,-6.2979,0.26292,750,0,800,0,0,0,0,0
1145121,424.131,-809.123,70.0057,-13.1621,-8.73294,14.4532,0.263694,750,0,800,0,0,0,0,0
1145131,424.418,-809.114,69.732,12.7358,-4.94651,-0.0566826,0.263062,750,0,800,0,0,0,0,0
1145141,424.271,-809.322,70.5912,-9.41569,-24.2651,39.6023,0.263498,750,0,800,0,0,0,0,0
1145153,427.23,-806.934,94.314,74.5658,41.3659,703.946,0.269727,750,0,800,0,0,0,0,0
1145163,437.202,-796.938,148.81,265.472,257.565,1206.76,0.295067,750,0,800,0,0,0,0,0
1145173,450.116,-780.14,202.784,261.708,371.463,979.55,0.307249,750,0,800,0,0,0,0,0
1145213,479.013,-681.486,304.362,120.866,501.789,297.743,0.318367,750,0,800,0,0,0,0,0
1145223,486.883,-657.956,320.438,169.171,447.483,327.84,0.314283,750,0,800,0,0,0,0,0
1145233,498.253,-636.478,335.79,265.785,413.545,290.23,0.30888,750,0,800,0,0,0,0,0
1145243,512.713,-616.422,350.894,298.838,401.059,302.971,0.307648,750,0,800,0,0,0,0,0
1145255,532.015,-592.926,366.969,340.861,362.487,219.141,0.30978,750,0,800,0,0,0,0,0
1145265,547.025,-572.294,380.86,275.137,418.419,301.026,0.314939,750,0,800,0,0,0,0,0
1145275,559.803,-550.913,396.23,229.351,431.422,330.52,0.319776,750,0,800,0,0,0,0,0
1145315,592.414,-463.655,455.664,159.134,447.086,309.67,0.335237,750,0,800,0,0,0,0,0
1145325,601.492,-442.718,470.148,199.049,420.732,270.647,0.337074,750,0,800,0,0,0,0,0
1145335,610.672,-422.104,484.322,174.553,400.591,278.763,0.334911,750,0,800,0,0,0,0,0
1145345,619.684,-401.653,498.112,180.68,391.111,258.032,0.333376,750,0,800,0,0,0,0,0
1145357,628.565,-378.076,512.134,119.91,378.127,213.108,0.33285,750,0,800,0,0,0,0,0
1145367,634.436,-358.783,522.828,109.05,358.165,206.653,0.330423,750,0,800,0,0,0,0,0
1145377,637.899,-339.586,532.902,55.2739,367.048,202.804,0.328422,750,0,800,0,0,0,0,0
1145417,646.645,-266.051,575.275,60.881,405.601,214.61,0.298005,750,0,800,0,0,0,0,0
1145427,649.836,-244.453,584.868,82.3796,440.251,180.366,0.295599,750,0,800,0,0,0,0,0
1145437,653.353,-221.396,595.621,77.0417,467.747,236.913,0.302015,750,0,800,0,0,0,0,0
1145447,656.672,-198.5,607.763,59.4087,468.439,279.332,0.307483,750,0,800,0,0,0,0,0
1145459,659.726,-173.939,623.102,34.4111,383.045,256.552,0.322314,750,0,800,0,0,0,0,0
1145469,661.365,-157.175,636.23,28.6965,304.318,270.624,0.330425,750,0,800,0,0,0,0,0
1145479,662.883,-144.003,649.72,31.2553,238.016,266.643,0.333374,750,0,800,0,0,0,0,0
1145519,675.85,-110.865,698.976,93.3523,146.145,222.147,0.339592,750,0,800,0,0,0,0,0
1145529,680.06,-103.296,709.951,91.5032,170.537,202.657,0.340615,750,0,800,0,0,0,0,0
1145539,683.965,-95.5569,722.297,89.8759,184.211,273.258,0.337205,750,0,800,0,0,0,0,0
1145551,687.566,-87.7058,737.936,63.1731,91.6972,234.362,0.333814,750,0,800,0,0,0,0,0
1145561,689.971,-82.4207,751.045,58.454,107.035,259.378,0.331252,750,0,800,0,0,0,0,0
1145571,691.899,-78.4185,764.419,31.0246,73.9908,271.239,0.335534,750,0,800,0,0,0,0,0
1145621,699.798,-55.5868,803.386,43.7827,96.7819,4.33673,0.342879,750,0,800,0,0,0,0,0
1145631,702.59,-51.2365,802.906,51.0404,80.2974,0.497733,0.346998,750,0,800,0,0,0,0,0
1145641,705.29,-48.1755,802.397,71.5933,59.2226,-0.629191,0.34748,750,0,800,0,0,0,0,0
1145651,707.328,-46.5081,802.377,49.9013,33.4327,4.00782,0.347725,750,0,800,0,0,0,0,0
1145663,708.857,-46.5834,802.744,5.9655,-20.0435,11.836,0.348005,750,0,800,0,0,0,0,0
1145673,709.923,-47.7504,803.272,6.61791,-42.447,17.2713,0.349592,750,0,800,0,0,0,0,0
1145713,717.017,-48.007,805.193,48.0826,33.1798,-5.60342,0.350938,750,0,800,0,0,0,0,0
1145723,720.121,-46.1102,805.379,61.7032,40.7274,-11.5157,0.350993,750,0,800,0,0,0,0,0
1145733,723.329,-43.9359,805.355,61.5262,44.4685,4.46277,0.351233,750,0,800,0,0,0,0,0
1145743,726.266,-41.7576,806.44,76.5767,43.5704,81.1351,0.352808,750,0,800,0,0,0,0,0
1145755,728.168,-39.5297,806.318,20.8255,23.9019,-12.8875,0.352142,750,0,800,0,0,0,0,0
1145765,729.068,-38.0748,806.068,3.55354,22.2148,-31.4589,0.3514,750,0,800,0,0,0,0,0
1145775,729.038,-37.2175,804.424,-18.7222,2.93864,-36.7694,0.347263,750,0,800,0,0,0,0,0
1145815,729.498,-32.8889,802.897,23.2895,32.2541,15.9036,0.345866,750,0,800,0,0,0,0,0
1145825,730.93,-30.6442,802.326,36.1116,51.6259,-29.5309,0.346722,750,0,800,0,0,0,0,0
1145835,733.028,-28.2398,802.93,55.2677,67.9003,22.6441,0.346764,750,0,800,0,0,0,0,0
1145845,734.376,-26,803.655,34.8762,57.1184,11.2411,0.353468,750,0,800,0,0,0,0,0
1145857,734.042,-24.2093,803.396,-42.4031,7.45055,-22.6569,0.352576,750,0,800,0,0,0,0,0
1145867,732.295,-23.4069,802.419,-42.5197,-11.2305,-27.6165,0.351415,750,0,800,0,0,0,0,0
1145877,729.658,-23.4218,802.387,-82.1356,-25.0953,-24.48,0.350648,750,0,800,0,0,0,0,0
1145917,723.027,-30.7577,804.816,2.43888,-39.6562,33.2491,0.348571,750,0,800,0,0,0,0,0
1145927,723.854,-32.3744,805.476,34.2369,-36.4558,3.48261,0.346081,750,0,800,0,0,0,0,0
1145937,724.857,-32.2852,804.925,26.2123,7.12015,-20.6543,0.34511,750,0,800,0,0,0,0,0
1145949,726.155,-30.9654,803.223,13.2924,37.8651,-28.0042,0.342285,750,0,800,0,0,0,0,0
1145959,726.936,-28.8247,801.543,20.3649,53.6719,-36.7621,0.336941,749.763,18.8476,750,1,0,0,0,0
1145969,727.033,-26.2832,798.347,-12.0051,66.945,-94.6069,0.331921,747.1,65.8884,750,1,0,0,0,0
1146019,729.055,10.0587,759.108,-13.3702,341.158,-14.6634,0.320852,690.174,293.53,750,1,0,0,0,0
1146029,727.613,29.034,757.44,-28.7549,412.669,-40.0258,0.32165,670.381,336.287,750,1,0,0,0,0
1146041,724.174,55.7571,755.434,-81.7374,449.925,-21.1707,0.324407,643.145,385.83,750,1,0,0,0,0
1146051,719.909,79.5769,753.992,-101.536,469.528,-31.1161,0.320726,617.649,425.452,750,1,0,0,0,0
1146061,713.997,102.91,752.242,-132.489,455.219,-34.7444,0.320262,589.716,463.395,750,1,0,0,0,0
1146121,649.415,225.939,751.55,-284.045,439.579,18.3042,0.285574,377.717,647.943,750,1,0,0,0,0
1146131,634.277,248.174,751.373,-327.433,441.673,14.7498,0.276351,336.287,670.381,750,1,0,0,0,0
1146143,611.489,275.897,749.297,-434.025,466.439,-52.7836,0.268445,284.834,693.808,750,1,0,0,0,0
1146153,588.662,298.592,747.197,-482.094,433.31,-51.4441,0.265795,240.708,710.324,750,1,0,0,0,0
1146163,563.898,321.77,746.064,-507.174,473.553,-0.601276,0.266585,195.631,724.036,750,1,0,0,0,0
1146203,472.084,413.278,743.284,-406.946,438.265,-24.8291,0.263563,9.42447,749.941,750,1,0,0,0,0
1146223,427.519,454.115,741.198,-463.269,405.879,-33.4831,0.260054,-84.6423,745.208,750,1,0,0,0,0
