timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57696,0,0,0,0,0,0,0,750,0,800,0,119079,0,0,0
57706,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57716,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57726,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57776,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57786,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57796,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57808,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57818,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57828,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57868,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57878,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57888,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57898,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57910,0,0,0,0,0,0,0,750,0,800,0,101,0,0,0
57920,622.891,-2753.77,55.9772,-88.2003,-229.378,-64.7695,1.01944,750,0,800,0,101,0,0,0
57960,623.146,-2753.35,55.8325,-3.61503,-6.23365,-9.24384,1.02114,750,0,800,0,101,0,0,0
57970,623.15,-2753.31,55.9893,-3.47479,8.39965,7.42286,1.01144,750,0,800,0,101,0,0,0
57980,622.854,-2753.98,55.8433,-33.6939,-63.0291,-1.36322,1.02082,750,0,800,0,101,0,0,0
57990,623.125,-2753.23,55.9864,-8.66654,8.52723,5.10937,1.02051,750,0,800,0,101,0,0,0
58002,623.159,-2753.25,55.9233,-9.61114,21.1408,12.3083,1.02049,750,0,800,0,101,0,0,0
58012,622.881,-2753.83,55.9968,-44.0605,-37.1672,22.6991,1.01147,750,0,800,0,101,0,0,0
58022,623.156,-2753.32,55.8398,23.8621,64.373,-6.58222,1.01184,750,0,800,0,101,0,0,0
58072,623.035,-2753.25,55.981,-12.1027,13.2889,12.2505,1.02018,750,0,800,0,101,0,0,0
58082,623.158,-2753.33,55.7931,33.9056,49.3112,-9.01147,1.02118,750,0,800,0,101,0,0,0
58092,623.215,-2753.48,55.7669,-2.84679,-4.68391,-4.20729,1.01846,750,0,800,0,101,0,0,0
58104,623.193,-2753.48,55.7574,-3.1624,-4.47303,-6.80251,1.02091,750,0,800,0,101,0,0,0
58114,623.196,-2753.37,55.8955,9.88067,5.11511,8.75801,1.02033,750,0,800,0,101,0,0,0
58124,623.177,-2753.4,55.8089,-9.71191,21.0129,9.86712,1.02045,750,0,800,0,101,0,0,0
58154,623.121,-2753.24,55.9313,-11.2452,21.2852,5.08157,1.02113,750,0,800,0,101,0,0,0
58164,622.821,-2753.83,56.0346,-40.9621,-51.4078,8.15277,1.02102,750,0,800,0,101,0,0,0
58174,622.92,-2753.87,56.0028,-26.7089,-54.9108,12.0362,1.02017,750,0,800,0,101,0,0,0
58184,623.203,-2753.31,55.9344,5.11966,14.7395,16.0333,1.02103,750,0,800,0,101,0,0,0
