timestamp,x,y,z,pitch,roll,yaw,vx,vy,vz,battery,cpu_load,vicon_count,set_position,set_velocity,calc_thrust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,760,940,250970,0,0,-130,701,-5,0,0,0,2100
0,0,0,0,730,970,251070,0,0,-170,700,-5,0,0,0,2100
530062,-6.04022,4.36767,74.5859,730,960,251180,0.300266,-0.648533,-160,695,-7,2,-3.49413,3,2100
530068,-5.94768,4.35266,74.6437,710,900,251210,3.08476,-0.500314,-130,688,-11,3,-3.48213,6,2100
530084,-5.86728,4.25547,74.3892,720,890,251210,1.00505,-1.21489,-170,686,-12,4,-3.40437,4,2100
530095,-5.88793,4.22655,74.3646,730,940,251170,-0.958994,0.306756,-190,680,-13,6,-3.38124,2,2100
530107,-5.86856,4.13412,74.3568,710,940,251100,0.312587,-1.86624,-140,688,-10,8,-3.3073,3,2100
530118,-5.88655,4.16272,74.331,740,890,251000,1.74629,-1.37963,-140,694,-6,10,-3.33018,5,2100
530129,-5.93524,4.13035,74.333,750,930,250900,-1.90337,-2.05644,-160,713,3,12,-3.30428,1,2093
530133,-5.95189,4.18764,74.274,800,950,250800,-0.832744,2.86433,-120,720,7,13,-3.35011,2,2088
530148,-5.8896,4.19778,74.2567,810,940,250700,1.5157,0.0752431,-150,719,7,15,-3.35822,4,2088
530170,-5.90799,4.18198,74.2567,810,890,250780,0.761308,0.165808,-150,728,12,18,-3.34559,4,2082
530181,-5.92923,4.14744,74.322,770,900,250830,1.00698,-1.24156,-140,723,11,20,-3.31795,4,2084
530187,-5.964,4.16544,74.3444,770,940,250840,-1.15922,0.600101,-190,714,6,21,-3.33235,2,2089
530210,-5.91946,4.148,74.3181,700,950,250850,-1.22291,-0.197841,-150,693,-6,24,-3.3184,2,2100
530222,-5.87994,4.10564,74.2401,670,960,250890,0.38394,-1.43148,-150,684,-11,26,-3.31887,4,2100
530228,-5.88025,4.13894,74.1988,690,960,250890,-0.0105834,1.10988,-180,678,-14,27,-3.31115,3,2100
530252,-5.88127,4.1864,74.2499,720,930,250910,0.844739,0.889538,-50,660,-22,30,-3.34709,2,2100
530258,-5.84791,4.17579,74.2595,740,930,250830,1.11215,-0.353903,-140,661,-20,31,-3.34063,4,2100
530269,-5.92064,4.09943,74.2464,710,950,250790,0.714525,-0.670897,-110,657,-22,33,-3.27955,3,2100
530281,-5.8141,4.05662,74.2673,640,1040,250850,2.61171,-2.722,-270,664,-17,35,-3.24529,5,2100
530292,-5.74511,4.01357,74.2517,660,1070,250850,0.823706,0.123368,-190,669,-15,37,-3.21086,4,2100
530303,-5.72814,3.8979,74.5325,640,1070,250920,0.66093,1.14721,-240,671,-12,39,-3.11832,3,2100
530314,-5.72852,3.99444,74.214,620,1140,250900,-2.68171,6.13516,-170,676,-9,41,-3.07285,5,2100
530320,-5.78714,3.87689,74.2146,560,1170,250910,-1.95421,-3.91838,-160,676,-8,42,-3.10151,1,2100
530331,-5.80873,3.87574,74.325,540,1200,250910,-0.461684,-1.18234,-160,673,-8,44,-3.10059,2,2100
530342,-5.77033,3.85075,74.2666,520,1250,250930,-2.47211,-1.47651,-210,662,-14,46,-3.0806,0,2100
530354,-5.67576,3.76954,74.337,490,1300,250910,0.736242,-2.92702,-250,656,-16,48,-3.08588,5,2100
530360,-5.61336,4.0534,74.2937,500,1300,250990,2.07981,9.46219,-240,661,-13,49,-3.24272,5,2100
530372,-5.6721,3.81771,74.3501,530,1250,250960,0.176627,1.42982,-210,657,-14,51,-3.05417,3,2100
530394,-5.71001,3.87716,74.2604,520,1250,250880,0.155586,0.506172,-210,630,-27,55,-3.10173,3,2100
530400,-5.67016,3.88286,74.2858,520,1250,250770,1.32838,0.189937,-200,627,-28,56,-3.10629,4,2100
530412,-5.68567,3.89233,74.2936,520,1230,250660,1.51018,-0.211103,-240,622,-31,58,-3.11386,4,2100
530423,-5.7549,3.886,74.3433,490,1230,250670,-2.03785,2.33413,-260,623,-29,60,-3.1088,1,2100
530434,-5.75259,3.91819,74.5362,470,1230,250680,-1.50271,0.924563,-210,626,-24,62,-3.13455,1,2100
530455,-5.91139,3.8863,75.0069,660,1360,254120,-8.04004,-0.206919,-230,50,7,65,-3.10904,-4,2086
530466,-5.60935,3.92573,74.9627,640,1350,252170,5.38271,0.156295,-270,42,-14,67,-3.14058,8,2100
530477,-5.79963,3.87236,75.0582,650,1350,250650,-1.68056,-12.5265,-330,31,-37,69,-3.09789,1,2100
530483,-5.62166,3.87323,75.0975,680,1350,250690,5.93234,0.0288129,-230,-7,-75,70,-3.09858,9,2100
530495,-5.94419,4.41555,75.1191,730,1260,250710,0.380348,21.8942,-160,-64,-122,72,-3.53244,3,2100
530517,-5.6864,3.98334,75.018,810,1140,250670,-1.87107,19.4047,-150,-128,-183,75,-3.18667,1,2100
530528,-6.09866,3.48265,74.7382,870,1160,250680,-14.6009,-17.9209,-200,-147,-204,77,-3.21622,4,2100
530533,-5.60478,3.98624,75.0352,1430,1340,250480,19.7551,20.1437,-320,-180,-123,78,-3.18899,22,2100
530544,-5.41432,3.72125,81.5113,2120,2810,250340,22.2987,3.19903,-1020,-214,-63,80,-2.977,25,2100
530567,2.65414,18.969,228.438,4980,2370,253980,200.224,277.879,70,-67,860,83,-15.1752,215,1600
530578,10.11,36.3471,353.067,5170,3790,256320,93.3361,301.508,490,136,818,85,-29.0777,122,1600
530584,13.8005,43.3861,417.295,1790,2050,256780,123.015,234.633,2740,291,615,86,-34.7089,157,1600
530596,22.8878,33.6876,525.593,5050,-7160,255720,206.281,-343.348,-910,410,237,88,-26.95,233,1846.29
530606,35.416,0.500592,575.897,9320,-11820,254520,213.44,-624.938,1490,560,242,90,-0.400474,213,1801.02
530618,40.7141,-36.3582,618.651,8520,-12580,254870,78.9784,-629.888,60,654,58,92,29.0865,49,1949.95
530629,38.2676,-65.3937,639.246,6620,-12160,254260,-114.215,-425.386,2170,700,-31,94,52.3149,-166,2024.07
530640,36.4548,-85.7258,649.273,4950,-12170,255400,-73.0975,-290.1,2760,748,-19,96,62.7787,-62,2012.27
530646,36.1214,-94.8511,654.72,5760,-11430,256750,-11.1127,-304.177,1430,789,3,97,75.8809,-86,1982.09
530670,52.951,-130.901,680.562,7940,-8120,256990,177.139,-295.783,1810,854,-12,100,104.721,72,1974.42
530680,58.6738,-148.736,687.844,8080,-6630,255690,105.348,-365.122,730,867,-19,102,118.989,-13,1973.12
530691,60.0013,-166.07,694.644,7390,-6240,252480,5.08989,-329.568,780,868,-46,104,124.946,-77,1999.66
530697,59.088,-175.093,697.508,5710,-6630,249130,-30.4433,-300.779,640,861,-84,105,140.075,-170,2034.74
530708,50.2663,-191.103,700.045,3840,-7450,246330,-186.137,-271.954,540,863,-91,107,152.882,-339,2042.59
530741,34.9121,-219.434,709.903,540,-10330,247860,113.352,-43.3443,1600,811,-76,111,175.547,-62,2012.98
530752,48.5894,-217.369,717.602,3000,-8190,251260,261.911,72.6814,1520,779,-147,113,175.349,62,2078.48
530757,56.0081,-216.761,718.644,5520,-4560,253910,296.748,24.3047,1270,782,-171,114,173.409,123,2100
530769,71.6884,-214.015,719.865,6900,-1820,255050,250.965,35.1033,310,827,-175,116,171.212,79,2100
530780,79.7719,-213.423,717.158,6110,-760,255350,115.012,29.583,120,859,-115,118,170.739,-55,2056.27
530791,85.0435,-213.104,718.259,4250,-330,256290,98.8731,6.60955,470,886,-100,120,170.483,-71,2039.39
530802,90.1429,-214.216,719.783,2960,-350,256640,67.4197,-60.4924,160,892,-104,122,171.373,-103,2041.17
530808,90.9935,-215.979,720.368,2450,-370,255870,28.3541,-58.7736,-90,900,-113,123,172.783,-144,2048.71
530820,89.3683,-219.485,720.533,1520,-580,255400,-42.5492,-58.5035,-470,904,-116,125,175.588,-218,2056.57
530831,86.3659,-219.149,719.133,950,-950,255700,-27.5009,36.1584,380,909,-95,127,175.319,-202,2037.69
530841,86.0809,-218.19,719.391,540,-1420,255580,-16.201,8.478,270,909,-95,129,174.552,-190,2035.49
530852,86.9467,-218.827,720.618,690,-1590,255500,26.8797,-21.2011,320,909,-100,131,175.062,-148,2039.51
530863,88.0047,-221.332,721.193,1050,-1260,255680,33.9993,-54.6957,20,908,-99,133,177.066,-143,2039.05
530874,87.891,-224.793,722.124,1590,-680,255900,-15.0242,-48.5171,-40,922,-96,135,179.835,-194,2033.3
530884,87.5848,-226.981,722.529,1490,-90,256250,-11.9314,-34.2852,-110,931,-98,137,181.585,-193,2034.98
530895,86.5976,-227.687,722.413,1070,10,256500,-28.0982,0.0772497,-150,939,-95,139,182.149,-210,2032.07
530901,85.3015,-226.814,722.339,660,-230,256360,-43.2024,29.0915,-210,970,-101,140,181.451,-224,2039.13
530911,81.3233,-225.438,720.037,340,-350,255770,-85.4952,25.7817,-30,961,-103,142,180.35,-265,2043.97
530922,76.7044,-221.859,716.868,-2900,-1980,252940,-61.9575,72.6393,180,943,-277,144,177.487,-239,2100
530933,69.6407,-216.149,701.099,-9780,-6990,250460,-176.072,113.759,150,850,-347,146,172.919,-348,2100
530944,57.8386,-207.664,678.95,-14020,-10320,251860,-201.534,192.607,1080,736,-515,148,166.131,-367,2100
530966,27.801,-173.566,577.396,-11860,-5000,251810,-369.297,428.55,-900,538,-1004,151,155.925,-397,2100
530977,5.98033,-137.572,489.797,-15470,-5750,252710,-437.613,712.013,960,408,-1281,153,110.058,-400,2100
530983,-7.70548,-116.938,429.789,-19140,-6620,253800,-456.194,687.802,2390,246,-1345,154,93.5505,-400,2100
530994,-31.4908,-86.8748,315.355,-18330,-3830,254290,-399.178,487.639,1480,65,-1190,156,69.4999,-400,2100
531016,-43.274,-30.2139,155.609,-8530,2230,253350,96.5868,613.346,80,-214,-725,159,24.1711,72,2100
531028,-29.9622,5.49033,116.539,-4710,2250,252090,227.588,563.491,1920,-282,-574,161,9.13153,207,2100
531034,-24.3847,15.7164,106.393,-2360,2510,251120,185.916,340.869,870,-321,-533,162,-12.5731,198,2100
531045,-19.2791,21.1607,93.6959,-3060,810,250910,61.8304,22.109,-450,-338,-462,164,-16.9286,78,2100
531068,-14.8587,19.9856,79.6851,-3900,0,251160,-10.5257,48.0836,550,-366,-396,167,-15.3707,90,2100
531079,-15.1128,21.2945,78.6629,-2610,1260,250620,-5.6088,-5.86651,300,-360,-395,169,-17.153,13,2100
531085,-16.121,20.2098,78.2771,3350,2020,250980,-33.6076,-36.1567,-520,-329,-332,170,-16.1679,-17,2100
531096,-20.6319,19.679,76.7543,-360,1680,250980,-44.975,6.00646,-670,-279,-303,172,-15.7432,-29,2100
531129,-19.1756,19.4011,75.2407,890,1450,251290,-28.4862,7.85232,-160,-209,-233,176,-15.5209,-12,2100
531140,-18.9315,19.8262,75.7074,1160,1410,251390,-2.14036,12.0346,-170,-187,-204,178,-15.6203,25,2100
