timestamp,x,y,z,pitch,roll,yaw,vx,vy,vz,battery,cpu_load,vicon_count,set_position,set_velocity,calc_thrust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313126,-252.752,4.01444,76.4918,-370,-1800,253840,-0.0152576,0.000242335,-500,-292,53,1,-500,700,2042
3313136,-252.734,3.96351,76.4784,-360,-1760,253960,-1.44565,-2.9337,500,-294,52,3,500,-324,2043
3313142,-252.687,3.97297,76.5016,-340,-1760,254020,1.58055,0.315331,500,-289,56,4,500,-345,2039
3313154,-252.711,4.01473,76.5277,-330,-1830,254060,-0.730945,1.22963,500,-283,60,6,500,-364,2036
3313176,-252.686,4.04937,76.497,-320,-1880,254240,-2.22638,-2.79222,500,-272,68,8,500,-411,2027
3313182,-252.651,4.11344,76.4918,-340,-2050,254290,1.14253,2.13569,500,-265,71,9,500,-426,2024
3313193,-252.568,4.37438,76.5115,-320,-2150,254380,1.21232,3.85613,500,-258,73,11,500,-444,2022
3313204,-252.611,4.38396,76.5412,-250,-2140,254610,-2.04621,-2.01793,500,-254,75,13,500,-470,2020
3313227,-252.616,4.44183,76.4042,-240,-2190,254810,0.358875,0.918334,500,-272,64,16,500,-510,2031
3313238,-252.621,4.33064,76.4697,-230,-2150,254890,-2.67245,-0.468145,500,-274,60,18,500,-532,2035
3313243,-252.597,4.31995,76.4443,-190,-2200,254980,0.939111,-0.427536,500,-281,57,19,500,-550,2037
3313255,-252.619,4.34253,76.4546,-200,-2210,255030,-0.365407,-0.174856,500,-295,49,21,500,-570,2046
3313288,-252.616,4.35024,76.4016,-230,-2190,255100,0.326694,1.16146,500,-324,35,25,500,-631,2060
3313294,-252.615,4.25335,76.4352,-90,-1970,255180,0.0301276,-3.22965,500,-338,29,26,500,-656,2066
3313305,-252.714,4.0583,76.4528,-240,-2080,255150,-6.04697,0.244013,500,-343,26,28,500,-673,2069
3313316,-252.578,4.0721,76.4976,-150,-1930,255160,1.45873,-4.95871,500,-342,28,30,500,-698,2067
3313338,-252.868,3.70498,76.6028,-180,-2150,255270,-0.966092,-20.7155,-500,-347,30,33,-500,285,2065
3313349,-252.845,4.07925,76.5059,-50,-2560,255270,2.85918,9.97479,-500,-344,31,35,-500,329,2064
3313360,-253.05,4.19627,76.4222,-120,-2590,255270,-3.26986,-0.686278,-500,-347,30,37,-500,348,2065
3313460,-252.453,5.15543,77.0617,0,0,0,1.53644,-0.891332,-500,0,0,2,-500,502,2070.99
3313465,-252.333,5.26178,77.0254,0,0,0,4.8099,4.25398,-500,0,0,3,-500,533,2072.2
3313477,-252.658,5.66365,77.2145,0,0,0,-9.96314,10.4728,-500,0,0,5,-500,557,2073.3
3313499,-253.037,4.89805,76.5695,0,0,0,1.93674,3.69058,-500,0,0,8,-500,590,2075.5
3313511,-253.105,4.97391,76.642,0,0,0,-0.340161,2.75919,-500,0,0,10,-500,609,2076.6
3313517,-253.072,4.94552,76.3629,0,0,0,1.10139,-0.946422,-500,0,0,11,-500,625,2077.7
3313527,-252.85,4.90995,76.2324,0,0,0,4.52367,-0.0565502,-500,0,0,13,-500,646,2078.8
3313551,-253.234,4.62146,75.5678,0,0,0,-13.5438,-9.42722,-500,0,0,16,-500,674,2081
3313562,-253.234,4.60885,75.5168,0,0,0,1.16456,-9.55522,-500,0,0,18,-500,696,2082.1
3313567,-253.27,4.68507,75.5616,0,0,0,-1.44573,3.04864,-500,0,0,19,-500,688,2083.31
3313579,-253.245,4.62813,75.5639,0,0,0,-0.384178,-0.42745,-500,0,0,21,-500,685,2084.41
3313591,-253.282,4.66011,75.5718,0,0,0,-1.96957,1.36007,-500,0,0,23,-500,686,2085.51
3313602,-253.114,4.22817,75.5677,0,0,0,-1.72293,-6.70013,-500,0,0,25,-500,678,2086.61
3313608,-253.15,4.51464,75.5185,0,0,0,-1.19883,9.54888,-500,0,0,26,-500,693,2087.71
3313619,-253.084,4.91665,75.7073,0,0,0,4.74559,-0.029555,-500,0,0,28,-500,684,2088.81
3313642,-253.046,4.73886,75.5853,0,0,0,2.33386,0.539047,-500,0,0,31,-500,683,2091.01
3313654,-253.074,4.64138,75.6253,0,0,0,-2.7332,-0.42718,-500,0,0,33,-500,679,2092.11
3313659,-253.08,4.57294,75.6227,0,0,0,-0.241163,-2.73794,-500,0,0,34,-500,679,2093.21
3313671,-253.072,4.4871,75.5297,0,0,0,0.138319,-1.66622,-500,0,0,36,-500,680,2094.42
3313683,-253.124,4.45055,75.5256,0,0,0,-1.19673,-1.14384,-500,0,0,38,-500,680,2095
