timestamp,x,y,z,pitch,roll,yaw,vx,vy,vz,battery,cpu_load,vicon_count,set_position,set_velocity,calc_thrust
3316134,-190.843,-3.14474,75.7014,-680,-2110,253160,17.6978,-15.0774,-500,-167,-153,411,-500,351,2100
3316145,-191.271,-2.9182,75.4273,-610,-2150,253250,-7.16424,-10.7085,-500,-174,-173,413,-500,374,2100
3316156,-191.256,-3.0974,75.2313,-520,-2190,253360,12.1115,3.24817,-500,-178,-189,415,-500,409,2100
3316168,-191.485,-2.80491,75.5593,-400,-2240,253440,-10.6554,-2.36078,-500,-200,-209,417,-500,422,2100
3316179,-191.307,-3.21706,77.0947,1700,480,253650,-13.9898,-11.2048,-500,-227,-85,419,-500,444,2100
3316185,-190.394,-1.81902,86.1179,2360,3230,254070,30.4347,46.6015,-500,-191,-16,420,-500,513,2100
3316196,-184.142,6.36115,110.539,3140,5850,254170,136.892,169.006,-500,-141,531,422,-500,667,1600
3316230,-147.687,45.3428,426.66,6120,10090,254020,161.488,89.4407,-500,177,867,426,-500,800,1600
3316235,-143.203,46.3703,484.895,6040,10450,253750,179.39,41.0987,-500,332,887,427,-500,666,1600
3316247,-133.957,43.5567,622.915,5110,10100,253900,135.757,-76.0649,-500,478,932,429,-500,566,1600
3316257,-129.029,37.5062,740.857,4350,9230,254570,86.4476,-126.086,-500,639,923,431,-500,528,1600
3316269,-124.004,27.7398,881.469,4470,8490,255230,102.997,-192.177,-500,793,900,433,-500,475,1600
3316280,-116.659,15.7303,1004.18,4550,8150,255630,155.518,-227.858,-500,940,805,434,-500,455,1600
3316291,-106.952,2.14498,1115,4280,8260,256200,173.213,-276.56,-500,1071,663,436,-500,418,1600
3316297,-102.487,-6.9336,1167.93,4140,8420,256690,148.841,-302.619,500,1195,545,437,500,-610,1600
3316309,-92.3353,-27.8874,1259.11,2710,4690,256590,172.148,-379.745,500,1299,458,439,500,-717,1600
3316332,-62.1277,-63.3929,1383.53,1500,-2120,256210,252.979,-272.104,500,1475,154,442,500,-665,1600
3316338,-54.7361,-71.373,1402.16,1800,-3700,256500,246.388,-266.002,500,1529,101,443,500,-692,1600
3316349,-44.9843,-79.5228,1430.05,1680,-4440,256730,161.405,-124.909,500,1583,-3,445,500,-584,1603
3316360,-35.9171,-85.4238,1446.42,1600,-4530,256790,176.584,-96.278,500,1592,-127,447,500,-577,1730
3316370,-30.6765,-88.1696,1449.37,1630,-3950,256690,95.7652,-45.1707,500,1599,-142,449,500,-557,1747
3316393,-25.0395,-84.8462,1447.45,1160,-4320,256410,26.0606,84.3357,500,1647,-163,452,500,-475,1769
3316399,-25.1065,-80.9502,1446.04,810,-4690,256240,-2.23617,129.866,500,1648,-167,453,500,-448,1775
3316411,-24.5101,-70.7278,1443.75,1200,-4440,255810,20.7123,181.23,500,1663,-146,455,500,-408,1752
3316422,-24.5474,-56.9089,1443.37,1460,-4150,255830,-0.396077,257.19,500,1686,-135,457,500,-344,1742
3316434,-23.1602,-36.3771,1442,2200,-3300,255220,36.4382,370.597,500,1692,-179,459,500,-295,1780
3316439,-22.0258,-26.2646,1439.82,2810,-2100,254890,45.3736,404.501,500,1689,-164,460,500,-206,1769
3316451,-18.7094,0.372268,1435.39,2980,-810,254160,53.7644,456.737,500,1716,-192,462,500,-155,1796
3316462,-16.0113,24.9397,1427.53,2780,-80,253440,48.4899,434.406,500,1703,-232,464,500,-179,1836.01
3316472,-14.6877,46.1482,1415.85,2070,-70,252440,10.2637,426.068,500,1700,-235,466,500,-191,1841.1
3316484,-15.5938,69.4207,1400.09,1010,-340,250630,-22.7218,377.313,500,1701,-213,468,500,-242,1819.11
3316495,-15.676,85.1884,1386.88,460,-840,248960,-2.38202,274.462,500,1687,-214,470,500,-327,1818.07
3316501,-15.2631,93.2393,1379.65,-320,-920,247750,13.7621,268.362,-500,1643,-235,471,-500,653,1840.1
3316513,-13.7473,110.092,1363.78,1470,6630,246960,29.4642,283.302,-500,1616,-263,473,-500,699,1866.23
3316523,-12.4619,123.01,1349.79,2350,12310,246220,21.8806,235.587,-500,1591,-257,475,-500,683,1865.45
3316534,-12.8196,122.65,1334.71,2030,13390,245210,-8.37772,-89.3291,-500,1587,-229,477,-500,385,1836.57
3316555,-16.3084,47.2229,1308.55,250,2510,243470,7.9214,-1059.5,-500,1567,-224,480,-500,-579,1829.59
3316567,-17.5271,-23.1074,1292.76,-270,-5070,243190,-17.6683,-1203.1,-500,1557,-230,482,-500,-739,1835.62
3316572,-17.8206,-52.3374,1285.97,-710,-8170,243010,-11.7396,-1169.2,-500,1539,-222,483,-500,-732,1828.65
3316584,-18.4968,-111.414,1271.84,-700,-7900,242870,-13.894,-906.819,-500,1507,-220,485,-500,-492,1825.65
3316595,-19.4423,-147.975,1260.65,-210,-4550,242890,-17.7959,-588.882,-500,1477,-232,487,-500,-184,1836.68
3316606,-20.5651,-169.798,1249.36,200,450,243010,-14.8248,-344.537,-500,1469,-235,489,-500,57,1840.76
3316627,-21.7619,-201.059,1227.09,620,5330,243050,-14.4019,-335.983,-500,1428,-238,492,-500,82,1843.9
3316639,-18.5072,-231.028,1213.68,340,4280,242760,61.3638,-542.678,-500,1396,-233,494,-500,-41,1839.98
3316644,-16.5308,-247.01,1208.2,690,1420,242390,79.0573,-639.26,-500,1361,-231,495,-500,-231,1837.05
3316655,-12.3103,-286.784,1196.69,800,-1010,241900,69.6615,-751.29,-500,1352,-240,497,-500,-349,1846.12
3316678,-4.65892,-372.43,1171.41,510,-2920,240890,42.1987,-684.414,-500,1348,-224,500,-500,-298,1830.19
3316684,-3.998,-391.502,1165.38,500,-2000,240560,22.0305,-635.72,-500,1323,-234,501,-500,-251,1840.23
3316696,-4.06555,-425.429,1150.91,460,-740,240440,-17.5386,-540.249,-500,1300,-236,503,-500,-151,1842.31
3316707,-5.95964,-452.219,1137.35,20,-260,240500,-45.535,-473.866,500,1277,-234,505,500,-800,1841.4
3316719,-8.53047,-479.412,1122.85,-1680,-7110,240940,-42.5268,-443.09,500,1281,-213,507,500,-800,1817.38
3316730,-10.2388,-498.147,1108.79,-2230,-9740,241400,-40.0787,-275.483,500,1252,-242,509,500,-800,1846.41
3316736,-10.1845,-501.879,1100.6,-2200,-10350,241730,1.80941,-124.402,500,1237,-231,510,500,-785,1840.51
3316748,-11.1851,-491.754,1083.58,-1380,-8760,241870,-0.90063,270.13,500,1235,-218,512,500,-399,1824.54
3316760,-9.89054,-459.614,1067.59,190,-3820,242010,-0.192054,615.463,500,1247,-200,514,500,-61,1812.41
3316771,-9.03159,-415.945,1053.5,1090,790,242220,8.25041,810.063,500,1247,-186,516,500,135,1810.59
3316776,-8.29442,-395.677,1046.69,1670,3630,242430,29.4867,810.712,500,1255,-168,517,500,143,1795.92
3316787,-7.29873,-353.006,1032.07,1880,4200,242600,24.9062,713.322,500,1253,-165,519,500,59,1805.5
3316798,-6.35072,-319.198,1016.24,1770,2920,242760,20.5942,576.534,500,1265,-156,521,500,-69,1811.1
3316810,-5.63845,-293.778,997.412,1540,710,242910,9.54878,381.726,500,1284,-151,523,500,-260,1818.09
3316822,-6.15635,-276.167,976.568,1250,-1500,243090,-26.5694,272.218,500,1280,-154,525,500,-333,1830.18
3316827,-6.23734,-269.044,967.677,810,-2750,243330,-3.2398,284.909,500,1259,-154,526,500,-368,1846.97
3316839,-8.47682,-251.351,946.573,510,-3080,243590,-43.9321,321.061,500,1250,-139,528,500,-334,1849.98
3316851,-13.3768,-228.755,926.223,-90,-2500,243830,-83.7275,421.341,500,1233,-135,530,500,-236,1860.41
3316863,-17.6074,-200.344,906.278,-430,-1050,244000,-62.4298,486.37,500,1218,-112,532,500,-177,1853.51
3316868,-19.3847,-186.849,898.921,-600,120,244040,-71.092,539.774,500,1199,-84,533,500,-121,1831.47
3316880,-21.3048,-153.364,883.616,-330,980,244110,-25.9718,557.908,500,1203,-63,535,500,-109,1822.72
3316890,-19.2253,-126.315,871.886,280,1050,244210,46.7856,544.857,500,1195,-57,537,500,-133,1826.1
3316901,-14.292,-98.3942,859.697,1050,760,244270,112.767,494.645,500,1173,-57,539,500,-193,1836.87
3316912,-8.51194,-73.5977,846.906,2340,2770,244370,122.447,437.871,-500,1158,-54,541,-500,760,1844.18
3316922,-3.47241,-54.2403,836.895,4140,11530,244720,100.252,356.762,-500,1125,-33,542,-500,719,1830.22
3316933,0.701488,-45.2639,829.817,4340,14070,244610,57.3921,44.6316,-500,1093,-28,544,-500,448,1831.9
3316944,1.90143,-63.4043,824.011,2970,11310,244010,10.6215,-466.124,-500,1065,-2,546,-500,210,1810.77
3316950,1.42207,-85.1842,821.895,1350,4490,243540,-15.9788,-725.995,-500,1056,1,547,-500,-287,1808.11
3316962,0.840635,-146.031,817.688,-60,-3030,243380,2.19336,-1081.02,-500,1052,-14,549,-500,-659,1826.43
3316974,-0.473673,-212.967,811.573,-740,-7570,243320,-22.0068,-1094.8,-500,1049,-17,551,-500,-690,1834.34
3316985,-2.79822,-264.33,805.74,-850,-7850,243090,-56.6983,-869.502,-500,1034,-17,553,-500,-481,1839.05
3316990,-3.67299,-282.093,803.833,-470,-4980,242660,-34.991,-710.527,-500,1027,-20,554,-500,-338,1842.66
3317002,-6.98516,-312.372,798.408,-90,-1020,242150,-37.244,-437.308,-500,1029,-20,556,-500,-68,1848.1
3317013,-10.1932,-328.738,793.539,660,2160,241610,-70.2183,-262.921,-500,1025,-14,558,-500,117,1845.09
3317025,-11.3928,-347.636,787.725,1040,3980,241090,-2.03728,-341.865,-500,1002,-22,560,-500,35,1857.86
3317036,-11.7315,-371.027,782.794,1390,3220,240640,-4.98995,-448.32,-500,999,-4,562,-500,-11,1845.16
3317042,-11.0981,-387.279,780.552,1170,1640,240280,21.1122,-541.733,-500,1001,-3,563,-500,-156,1845.82
3317053,-9.18132,-422.669,775.68,720,-870,240000,15.6922,-652.052,-500,992,3,565,-500,-268,1843.82
3317065,-7.06913,-464.834,770.944,80,-2480,239890,24.5953,-707.084,-500,998,20,567,-500,-330,1830.67
3317087,-3.30542,-533.046,764.601,-770,-2770,239810,39.0038,-535.35,-500,1030,39,570,-500,-292,1814.37
3317093,-1.45876,-547.04,762.28,-480,-1480,239830,61.5554,-466.471,-500,1030,31,571,-500,-121,1826.5
3317104,3.22326,-568.604,756.77,450,240,239770,88.2525,-366.025,-500,1030,24,573,-500,-29,1836.93
3317116,9.90673,-587.94,749.122,330,-2680,239590,123.334,-328.034,500,1015,35,575,500,-800,1839.14
3317128,17.9173,-605.128,741.832,-590,-8450,239510,131.263,-273.195,500,1004,48,577,500,-800,1823.49
3317133,20.8859,-610.052,739.692,-930,-10330,239410,118.744,-196.945,500,993,58,578,500,-800,1817.65
3317144,25.4543,-608.375,736.218,-1170,-10040,239410,62.2121,118.744,500,971,58,580,500,-556,1820.38
3317154,28.0984,-588.887,734.654,-550,-6150,239550,43.8301,466.042,500,964,54,582,500,-219,1825.61
3317165,28.7194,-549.939,733.3,510,-830,239890,8.96456,782.915,500,958,43,584,500,101,1837.73
3317175,29.0577,-505.435,730.778,1430,3010,240340,5.21436,926.216,500,966,46,586,500,254,1837.8
3317208,34.2414,-383.103,715.251,1620,2910,240880,49.6632,493.423,500,985,67,590,500,-140,1828.31
3317219,37.8314,-362.206,708.888,960,-280,240670,82.3151,339.44,500,977,61,592,500,-301,1838.42
3317230,40.7107,-345.872,701.18,530,-2690,240380,61.3497,289.948,500,980,67,594,500,-334,1837.78
3317235,42.3624,-338.634,697.687,300,-3520,239940,66.0695,289.518,500,986,72,595,500,-361,1837.5
3317247,45.6172,-316.912,689.222,340,-3260,239470,52.4279,390.702,500,981,75,597,500,-267,1842.34
3317259,47.1906,-289.038,681.317,580,-1920,239090,35.58,499.848,500,971,80,599,500,-160,1842.74
3317271,47.879,-256.142,673.882,910,-540,238890,16.7557,565.369,500,967,89,601,500,-91,1839.74
3317277,47.6531,-239.034,669.887,1060,410,238860,-7.52953,570.27,500,966,91,602,500,-77,1841
3317288,47.4907,-208.909,662.489,1190,800,238920,-7.35769,534.23,500,948,88,604,500,-109,1849.01
3317298,46.6644,-183.872,655.49,1040,570,239110,-26.0494,493.887,500,932,86,606,500,-141,1857.74
3317309,46.2378,-160.355,647.588,600,0,239340,17.434,401.636,500,924,93,608,500,-245,1858.23
3317320,45.3746,-139.789,639.754,2290,4970,239760,16.3275,380.666,-500,927,114,610,-500,722,1842.6
3317331,44.1103,-124.431,635.044,4140,11170,240450,-11.2144,227.282,-500,902,121,612,-500,617,1839.42
3317342,42.6645,-125.251,631.559,4270,12320,240730,-18.8913,-152.633,-500,885,131,614,-500,527,1833.02
3317348,41.512,-135.71,630.499,2750,9400,240620,-38.4178,-348.646,-500,853,131,615,-500,110,1832.11
3317360,40.7147,-180.487,628.065,690,1970,240470,-14.0895,-846.819,-500,848,141,617,-500,-383,1825.08
3317371,39.878,-237.808,626.642,-900,-4370,240410,-4.50335,-1088.04,-500,856,145,619,-500,-635,1822.19
3317382,38.0753,-294.848,625.592,-2120,-7180,240070,-48.0603,-1005.33,-500,841,133,621,-500,-582,1836.07
3317382,38.0753,-294.848,625.592,-1940,-6870,239880,-48.0603,-1005.33,-500,837,135,621,-500,-601,1834.1
3317382,38.0753,-294.848,625.592,-1970,-6610,239780,-48.0603,-1005.33,-500,849,138,621,-500,-620,1830.11
3317382,38.0753,-294.848,625.592,-1950,-6580,239770,-48.0603,-1005.33,-500,883,140,621,-500,-639,1827.12
3317382,38.0753,-294.848,625.592,-1930,-6780,239880,-48.0603,-1005.33,-500,898,129,621,-500,-649,1838.15
3317382,38.0753,-294.848,625.592,-1890,-6870,240050,-48.0603,-1005.33,-500,912,117,621,-500,-648,1850.23
3317382,38.0753,-294.848,625.592,-1790,-6820,240310,-48.0603,-1005.33,-500,938,120,621,-500,-648,1849.34
3317382,38.0753,-294.848,625.592,-1590,-6700,240650,-48.0603,-1005.33,-500,955,112,621,-500,-647,1856.47
3317382,38.0753,-294.848,625.592,-1390,-6710,241100,-48.0603,-1005.33,-500,964,103,621,-500,-647,1865.63
3317382,38.0753,-294.848,625.592,-1230,-6860,241550,-48.0603,-1005.33,-500,970,90,621,-500,-647,1878.85
3317390,36.8079,-328.792,624.902,-1040,-6800,241920,-41.7744,-775.36,-500,969,82,622,-500,-427,1887.67
3317390,36.8079,-328.792,624.902,-380,-4840,242120,-41.7744,-775.36,-500,971,89,622,-500,-427,1881.95
3317390,36.8079,-328.792,624.902,-520,-4050,242110,-41.7744,-775.36,500,992,106,622,500,-800,1865.17
3317390,36.8079,-328.792,624.902,-1920,-7400,242080,-41.7744,-775.36,500,1014,111,622,500,-800,1858.31
3317390,36.8079,-328.792,624.902,-2620,-9510,241910,-41.7744,-775.36,500,1019,93,622,500,-800,1876.51
3317390,36.8079,-328.792,624.902,-2550,-10100,241510,-41.7744,-775.36,500,1024,98,622,500,-800,1872.74
3317390,36.8079,-328.792,624.902,-2280,-9870,240960,-41.7744,-775.36,500,1021,91,622,500,-800,1878.95
3317390,36.8079,-328.792,624.902,-2460,-10170,240320,-41.7744,-775.36,500,1022,62,622,500,-800,1909.29
3317390,36.8079,-328.792,624.902,-4770,-22330,236920,-41.7744,-775.36,500,1024,-204,622,500,-800,2100
3317390,36.8079,-328.792,624.902,-14390,-32550,228300,-41.7744,-775.36,500,962,-541,622,500,-800,2100
3317390,36.8079,-328.792,624.902,-21500,-26540,220900,-41.7744,-775.36,500,828,-724,622,500,-800,2100
3317390,36.8079,-328.792,624.902,-20640,-19630,211850,-41.7744,-775.36,500,633,-720,622,500,-800,2100
3317390,36.8079,-328.792,624.902,-13930,-20200,200840,-41.7744,-775.36,500,529,-318,622,500,-800,2100
3317390,36.8079,-328.792,624.902,-11150,-17920,196900,-41.7744,-775.36,500,421,159,622,500,-800,1859.96
3317390,36.8079,-328.792,624.902,-16320,-14450,193550,-41.7744,-775.36,500,390,430,622,500,-800,1600
3317390,36.8079,-328.792,624.902,-23690,-12400,188360,-41.7744,-775.36,500,404,569,623,500,-800,1600
3317657,315.372,1291.95,352.329,-30910,-8730,205660,-768.655,1.80493,500,457,585,625,500,527,1600
3317669,265.807,1276.95,454.407,-38190,3140,184090,-826.463,-407.556,500,467,-56,627,500,800,2100
3317674,246.544,1268.01,471.27,-40230,15420,167300,-770.537,-357.706,500,410,-793,628,500,800,2100
3317686,195.499,1255.8,441.171,-35470,18880,156670,-799.956,5.80611,500,294,-1499,630,500,800,2100
3317698,138.723,1274.22,307.475,-24840,15080,148570,-992.173,478.908,500,132,-2170,632,500,685,2100
3317708,93.2956,1296.62,128.091,1420,-12810,143350,-802.026,398.563,500,-89,-2263,634,500,524,2100
3317714,113.024,1276.06,82.0647,5250,-15970,139770,657.6,-685.23,-500,-414,-2957,635,-500,252,2100
3317726,122.039,1241.59,124.052,120,-5690,137560,170.415,-601.502,-500,-649,-3678,637,-500,286,2100
3317737,127.222,1215.02,74.0458,-12550,-620,133190,24.5245,-348.834,-500,-1020,-3948,639,-500,59,2100
3317760,125.943,1227.23,77.7996,-5570,-6640,127590,65.5344,-102.425,-500,-1355,-3728,642,-500,-251,2100
3317766,120.942,1224.79,75.3991,-9710,-8150,127040,-166.715,-81.4926,-500,-1461,-3542,643,-500,-281,2100
3317778,117.781,1223.31,76.5546,-3360,-3450,125910,49.4116,-29.0945,-500,-1511,-3350,645,-500,-361,2100
3317801,119.847,1225.93,75.4567,-4860,-7370,124020,-43.6947,-99.4381,-500,-1537,-2984,648,-500,-333,2100
3317812,120.76,1225.26,75.3551,-5300,-2970,123020,13.9706,52.1714,-500,-1501,-2802,650,-500,-361,2100
3317817,119.805,1227.35,75.3557,-4330,-4710,121960,-38.211,83.91,-500,-1457,-2596,651,-500,-555,2100
3317828,120.357,1225.57,75.1597,-4330,-4970,120940,3.98888,-63.0636,-500,-1409,-2412,653,-500,-428,2100
3317839,119.475,1226.32,74.1774,-3990,-3660,119920,-24.6312,53.5673,-500,-1368,-2227,655,-500,-564,2100
3317851,119.849,1226.15,74.568,-3590,-4750,118890,-6.06178,-22.9639,-500,-1312,-2046,657,-500,-508,2100
3317862,119.891,1226.26,74.5863,-3240,-3740,117860,4.19495,29.1058,-500,-1253,-1872,659,-500,-580,2100
3317873,119.855,1226.04,74.5328,-2940,-3990,116830,-2.89896,12.7201,-500,-1171,-1686,661,-500,-586,2100
3317879,119.934,1225.84,74.6089,-2610,-3390,115820,2.63007,-6.58791,-500,-1091,-1516,662,-500,-587,2100
3317890,119.913,1226.14,74.5237,-2290,-3220,114800,-0.412721,-11.9674,-500,-1008,-1354,664,-500,-602,2100
3317912,119.871,1226.02,74.5343,-1730,-2590,112750,-1.05715,-2.84592,-500,-854,-1052,667,-500,-651,2100
3317923,119.91,1226.39,74.4429,-1560,-2480,111730,0.734089,11.8643,500,-765,-903,669,500,329,2100
3317934,119.9,1226.32,74.5097,-1440,-2450,110710,1.68605,6.34873,500,-676,-764,671,500,354,2100
3317945,119.711,1226.1,74.4625,-1330,-2410,109690,-2.23788,0.715374,500,-583,-624,673,500,390,2100
3317950,119.746,1226.08,74.511,-1240,-2320,108670,1.38634,-0.750928,500,-494,-494,674,500,401,2100
3317961,119.88,1226.26,74.6924,-1150,-2280,107660,3.54613,-0.685817,500,-421,-380,676,500,421,2100
3317973,119.774,1226.27,74.5464,-1070,-2220,106640,1.38786,5.346,500,-354,-271,678,500,437,2100
3317983,119.751,1226.06,74.5305,-980,-2150,105610,-0.481607,-8.59401,500,-287,-169,680,500,471,2100
3318004,119.778,1226.01,74.5566,-850,-2180,103570,-3.05407,-10.5035,500,-169,7,683,500,513,2092
3318016,119.873,1226.07,74.5617,-780,-2230,102550,-1.61075,-6.31151,500,-117,85,685,500,528,2014
3318022,119.881,1226.07,74.5605,-720,-2200,101540,0.291818,0.0197285,500,-59,164,686,500,542,1934
3318032,119.939,1226.28,74.4914,-650,-2160,100510,2.22901,7.39723,500,-4,237,688,500,554,1864.99
3318043,119.907,1226.07,74.5237,-580,-2160,99490,-0.966635,-9.15147,500,55,308,690,500,591,1792.74
3318054,119.952,1226.28,74.519,-510,-2170,98470,-0.260003,-0.0950622,500,106,371,692,500,602,1729.14
