1050611
14357
12
10
14
8
7
15
7
13
7
13
12
6
13
7
14
20
6
13
7
13
13
7
13
19
20
8
8
14
12
7
6
14
7
14
7
13
7
13
13
6
7
14
7
13
13
6
13
7
13
6
14
12
6
12
13
6
13
7
12
7
13
11
8
13
19
6
14
6
25
7
12
7
24
8
13
6
12
13
6
14
7
14
6
14
6
14
6
14
7
7
25
7
13
7
6
16
7
14
7
14
6
13
7
13
13
20
7
8
14
6
13
13
19
6
13
6
25
