timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243358,351.759,-1591.85,64.5934,-18.0759,12.4806,28.0307,-0.0811872,750,0,800,0,101,0,0,0
1246583,351.884,-1592.02,64.2393,-4.5846,0.0605538,-1.14804,-0.0808596,750,0,800,0,101,0,0,0
1246593,351.905,-1592,64.2575,-0.902574,1.58417,1.23652,-0.0806268,750,0,800,0,101,0,0,0
1246603,351.811,-1591.96,64.3703,-2.99475,2.08176,-0.498234,-0.0840546,750,0,800,0,101,0,0,0
1246613,351.737,-1591.9,64.53,-6.20894,5.89314,2.26309,-0.0808398,750,0,800,0,101,0,0,0
1246625,351.86,-1591.98,64.3716,4.40878,-3.95086,-1.62321,-0.0839119,750,0,800,0,101,0,0,0
1246645,351.874,-1591.99,64.378,-1.95313,25.6277,5.67026,-0.0813711,750,0,800,0,101,0,0,0
1246685,351.953,-1592.02,64.2816,15.3449,-7.21915,-23.8517,-0.0807684,750,0,800,0,101,0,0,0
1246695,351.852,-1591.98,64.3775,2.97141,0.159352,-11.6258,-0.0810061,750,0,800,0,101,0,0,0
1246705,351.937,-1591.99,64.2734,10.6459,-5.29643,-13.0346,-0.0837116,750,0,800,0,101,0,0,0
1246715,351.905,-1592,64.2654,7.4698,-5.02354,-14.4815,-0.0811621,750,0,800,0,101,0,0,0
1246727,351.821,-1591.98,64.4624,-0.818609,-1.176,7.94186,-0.0814503,750,0,800,0,101,0,0,0
1246737,351.843,-1591.99,64.3393,-4.56603,6.84337,1.8856,-0.0797762,750,0,800,0,101,0,0,0
1246747,351.901,-1592.04,64.3481,5.89991,-5.82777,-3.32466,-0.0812415,750,0,800,0,101,0,0,0
1246787,351.812,-1591.97,64.3688,-14.4312,6.97975,12.0612,-0.0805717,750,0,800,0,101,0,0,0
1246797,351.891,-1592.03,64.356,13.2506,-6.88582,-14.1418,-0.0815045,750,0,800,0,101,0,0,0
1246807,351.831,-1591.94,64.4011,-6.58156,10.5155,15.8277,-0.0840185,750,0,800,0,101,0,0,0
1246817,351.819,-1591.93,64.4072,-0.265836,-2.5968,-1.87694,-0.0841907,750,0,800,0,101,0,0,0
1246829,351.846,-1592.19,64.3565,-6.29079,-18.3134,9.81472,-0.0836822,750,0,800,0,101,0,0,0
1246839,351.672,-1591.83,64.551,-20.9446,17.249,20.3529,-0.0840579,750,0,800,0,101,0,0,0
1246849,351.886,-1592,64.3709,6.94309,-7.66846,-3.08797,-0.0817248,750,0,800,0,101,0,0,0
1246889,351.892,-1592.01,64.3678,-3.29634,-0.838316,8.47562,-0.0814981,750,0,800,0,101,0,0,0
1246899,351.893,-1592.02,64.356,6.96683,-5.57215,-11.7636,-0.0839573,750,0,800,0,101,0,0,0
1246909,351.843,-1592.22,64.3657,-6.2153,-22.0612,10.4527,-0.0808161,750,0,800,0,101,0,0,0
1246919,351.798,-1591.9,64.4148,-8.23849,34.2753,9.17115,-0.0805213,750,0,800,0,101,0,0,0
1246931,351.834,-1591.94,64.3611,0.144113,1.83877,-13.3978,-0.0808839,750,0,800,0,101,0,0,0
1246941,351.951,-1592.02,64.2574,4.9395,1.27233,-9.06843,-0.083805,750,0,800,0,101,0,0,0
1246951,351.945,-1592.03,64.2442,11.7498,-3.96902,-21.2474,-0.0808973,750,0,800,0,101,0,0,0
1246991,351.914,-1592.05,64.3333,7.0622,-8.49015,-1.95925,-0.0809003,750,0,800,0,101,0,0,0
1247001,351.906,-1592.04,64.3398,9.14442,-8.08902,-12.6185,-0.08108,750,0,800,0,101,0,0,0
1247011,351.762,-1591.98,64.4276,-15.0139,4.53228,19.963,-0.0808966,750,0,800,0,101,0,0,0
1247021,351.823,-1591.96,64.3637,-1.78613,1.01243,1.40916,-0.0809599,750,0,800,0,101,0,0,0
1247033,351.809,-1591.95,64.4604,-2.82344,27.0229,12.8461,-0.0812579,750,0,800,0,101,0,0,0
1247043,351.901,-1592.03,64.2301,-3.71729,-0.50267,-1.39109,-0.0815086,750,0,800,0,101,0,0,0
1247053,351.872,-1591.99,64.2538,6.46584,-4.33332,-11.2606,-0.0842644,750,0,800,0,101,0,0,0
1247093,352.638,-1592.24,65.0491,49.1445,-28.7563,67.0088,-0.0799845,750,0,800,0,101,0,0,0
1247103,352.128,-1591.94,64.1961,13.9945,-16.2493,-29.2086,-0.0715538,750,0,800,0,101,0,0,0
1247113,352.419,-1591.9,64.0812,21.6627,8.80418,-22.183,-0.0739609,750,0,800,0,101,0,0,0
1247123,352.132,-1592.02,64.4501,-3.47404,-7.70835,10.8371,-0.0807731,750,0,800,0,101,0,0,0
1247135,352.151,-1591.66,64.5479,-1.09191,11.6753,20.8808,-0.0782223,750,0,800,0,101,0,0,0
1247145,352.353,-1591.91,64.2196,30.8314,14.1647,-4.25602,-0.0791936,750,0,800,0,101,0,0,0
1247155,352.391,-1591.67,66.4658,12.374,18.8025,143.162,-0.0782904,750,0,800,0,101,0,0,0
1247195,399.623,-1523.4,229.756,462.036,645.204,603.176,-0.057949,750,0,800,0,101,0,0,0
1247205,424.369,-1490.78,255.273,499.906,654.32,470.238,-0.0519546,750,0,800,0,101,0,0,0
1247215,449.336,-1460.12,278.019,477.924,588.174,439.618,-0.0452339,750,0,800,0,101,0,0,0
1247225,472.407,-1434.01,300.412,415.321,476.326,398.038,-0.0413723,750,0,800,0,101,0,0,0
1247237,497.151,-1407.32,326.79,392.383,423.778,429.575,-0.0372408,750,0,800,0,101,0,0,0
1247247,516.94,-1386.46,347.795,393.736,411.66,372.247,-0.0339293,750,0,800,0,101,0,0,0
1247257,537.03,-1364.28,366.039,412.316,456.106,311.287,-0.0339213,750,0,800,0,101,0,0,0
1247297,623.193,-1267.92,431.089,362.086,465.091,378.542,-0.0300675,750,0,800,0,101,0,0,0
1247307,641.612,-1245.9,448.838,334.171,426.142,349.433,-0.0299918,750,0,800,0,101,0,0,0
1247317,656.323,-1225.31,465.382,240.919,366.968,285.526,-0.0314005,750,0,800,0,101,0,0,0
1247329,669.765,-1200.88,483.931,203.037,404.438,283.789,-0.0343177,750,0,800,0,101,0,0,0
1247339,678.093,-1181.1,498.691,147.485,400.776,290.15,-0.0338457,750,0,800,0,101,0,0,0
1247349,685.848,-1161.02,517.863,144.511,390.458,423.515,-0.0265257,750,0,800,0,101,0,0,0
1247389,669.989,-1070.9,569.426,-314.786,505.673,249.977,-0.0329929,750,0,800,0,101,0,0,0
1247399,653.817,-1045.61,583.13,-308.038,509.553,287.781,-0.0340035,750,0,800,0,101,0,0,0
1247409,639.962,-1020.9,596.963,-249.585,490.795,263.115,-0.036814,750,0,800,0,101,0,0,0
1247419,630.866,-997.535,609.566,-163.886,431.181,217.971,-0.040199,750,0,800,0,101,0,0,0
1247429,626.53,-974.81,621.852,-38.6921,438.144,220.634,-0.0381828,750,0,800,0,101,0,0,0
1247441,624.921,-949.644,637.145,-10.044,410.265,260.89,-0.0338686,750,0,800,0,101,0,0,0
1247451,624.395,-929.703,649.993,-10.7989,397.368,260.526,-0.0302409,750,0,800,0,101,0,0,0
1247491,610.334,-846.897,695.012,-68.6313,443.756,222.557,-0.0165477,750,0,800,0,101,0,0,0
1247501,608.182,-824.446,706.831,-15.4359,429.208,251.408,-0.0167643,750,0,800,0,101,0,0,0
1247511,608.688,-801.794,720.77,29.325,457.508,294.882,-0.0215315,750,0,800,0,101,0,0,0
