1048551
0
16
15
0
15
0
15
0
22
14
15
0
14
15
0
15
14
0
30
0
15
15
0
15
15
0
15
15
15
0
15
15
0
15
14
0
15
14
0
29
0
14
16
0
14
15
14
0
15
14
0
14
15
0
15
15
0
15
15
14
15
15
14
15
0
15
15
0
15
14
0
15
15
0
15
14
15
0
14
15
0
15
15
0
29
14
0
15
15
0
14
14
0
16
14
0
29
0
15
14
14
0
14
15
0
14
15
0
15
15
0
14
16
14
0
15
14
0
15
14
0
14
14
14
0
16
15
0
15
15
0
14
14
0
15
15
0
16
15
0
15
15
0
14
15
15
0
14
15
0
14
14
0
14
15
0
16
14
14
0
15
14
0
30
0
15
15
0
15
14
14
0
14
14
0
15
14
0
15
15
14
0
15
14
0
15
15
0
29
0
14
14
15
0
15
