timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241338,351.86,-1591.93,64.3403,2.09237,2.05121,-5.28127,-0.08165,750,0,800,0,101,0,0,0
1241348,351.774,-1591.91,64.5489,8.27393,15.7226,2.3499,-0.0802924,750,0,800,0,101,0,0,0
1241358,351.88,-1591.94,64.2978,8.10841,14.3914,-11.1731,-0.0821265,750,0,800,0,101,0,0,0
1241370,351.752,-1592.11,64.513,-10.3733,-11.9048,12.0267,-0.0843515,750,0,800,0,101,0,0,0
1241380,351.728,-1591.84,64.5906,5.75482,26.3554,5.95595,-0.0813159,750,0,800,0,101,0,0,0
1241390,351.818,-1591.94,64.4013,2.75902,18.752,-14.5497,-0.0837644,750,0,800,0,101,0,0,0
1241430,351.745,-1591.87,64.5651,-9.08646,11.0659,17.5331,-0.0811583,750,0,800,0,101,0,0,0
1241440,351.842,-1591.94,64.4053,10.016,19.7809,-16.9892,-0.0820246,750,0,800,0,101,0,0,0
1241450,351.722,-1591.87,64.5452,-4.94095,6.59411,1.41584,-0.0812139,750,0,800,0,101,0,0,0
1241462,351.802,-1592.16,64.3805,6.36577,-27.8297,-17.606,-0.0821787,750,0,800,0,101,0,0,0
1241472,351.681,-1591.84,64.5775,-5.13488,4.11559,0.239909,-0.0805638,750,0,800,0,101,0,0,0
1241482,351.628,-1592.11,64.5133,-16.552,-21.6995,3.33792,-0.0816827,750,0,800,0,101,0,0,0
1241492,351.698,-1591.86,64.5645,-5.07187,9.51579,1.17023,-0.0814009,750,0,800,0,101,0,0,0
1241532,351.805,-1591.89,64.4645,-0.441394,6.25471,4.61349,-0.0819701,750,0,800,0,101,0,0,0
1241542,351.828,-1591.92,64.4206,8.94956,-0.790074,-10.0113,-0.0798662,750,0,800,0,101,0,0,0
1241552,351.821,-1592.21,64.3415,-2.6712,-19.503,-3.80034,-0.0806403,750,0,800,0,101,0,0,0
1241564,351.685,-1592.13,64.5302,-3.19573,2.24604,0.345537,-0.0817874,750,0,800,0,101,0,0,0
1241574,351.762,-1591.84,64.4759,5.29795,32.953,-5.53749,-0.0818124,750,0,800,0,101,0,0,0
1241584,351.733,-1592.17,64.4881,0.166965,-28.8474,-9.05731,-0.0838545,750,0,800,0,101,0,0,0
1241624,351.762,-1592.13,64.488,-1.96751,-22.2262,5.8458,-0.0806546,750,0,800,0,101,0,0,0
1241634,351.729,-1591.86,64.5898,2.65374,28.6633,4.13654,-0.0840763,750,0,800,0,101,0,0,0
1241644,351.786,-1591.9,64.4576,7.76002,25.3237,-6.34038,-0.0814654,750,0,800,0,101,0,0,0
1241654,351.785,-1591.91,64.4631,-8.29166,8.56558,8.75563,-0.0811893,750,0,800,0,101,0,0,0
1241666,351.775,-1591.9,64.5515,1.53671,1.08531,-0.2586,-0.0820905,750,0,800,0,101,0,0,0
1241676,351.833,-1591.91,64.4526,6.82744,1.84204,-8.61121,-0.0812353,750,0,800,0,101,0,0,0
1241686,351.783,-1591.91,64.4238,0.748949,3.82619,-11.2816,-0.0803174,750,0,800,0,101,0,0,0
1241726,351.795,-1591.95,64.5363,-6.09287,1.96844,12.7133,-0.0809086,750,0,800,0,101,0,0,0
1241736,351.807,-1592.18,64.4113,-1.69727,0.834274,1.62619,-0.0812337,750,0,800,0,101,0,0,0
1241746,351.855,-1592.01,64.3548,4.2679,14.2519,-9.30916,-0.0808993,750,0,800,0,101,0,0,0
1241758,351.792,-1591.9,64.5731,-10.6712,9.52062,15.85,-0.0818507,750,0,800,0,101,0,0,0
1241768,351.741,-1591.92,64.5503,-4.6212,0.800898,10.0977,-0.0810371,750,0,800,0,101,0,0,0
1241778,351.783,-1591.91,64.4508,4.71153,-1.33745,-10.1986,-0.0811344,750,0,800,0,101,0,0,0
1241818,351.845,-1591.96,64.4234,8.32983,-5.43792,-13.6078,-0.080641,750,0,800,0,101,0,0,0
1241828,351.75,-1592.18,64.491,-3.75192,-29.4259,-6.43404,-0.0819378,750,0,800,0,101,0,0,0
1241838,351.694,-1591.87,64.5695,-9.93327,3.98685,13.6114,-0.0817823,750,0,800,0,101,0,0,0
1241848,351.879,-1592.21,64.379,4.95585,-1.43626,-6.96048,-0.0842034,750,0,800,0,101,0,0,0
1241860,351.789,-1591.93,64.4399,-0.197842,-0.835906,0.546916,-0.081212,750,0,800,0,101,0,0,0
1241870,351.864,-1591.97,64.2977,20.1196,-16.1147,-28.9894,-0.0818305,750,0,800,0,101,0,0,0
1241880,351.867,-1592.19,64.412,2.65244,-22.9856,0.174264,-0.0807553,750,0,800,0,101,0,0,0
1241930,351.746,-1591.91,64.5653,-3.54057,29.2453,16.3324,-0.081091,750,0,800,0,101,0,0,0
1241948,351.721,-1592.14,64.5167,-8.3111,-22.5982,8.54842,-0.080751,750,0,800,0,101,0,0,0
1241962,351.802,-1591.96,64.5316,6.50304,21.2841,-2.18376,-0.0836032,750,0,800,0,101,0,0,0
1241972,351.857,-1591.97,64.419,10.7034,-4.26339,-13.9471,-0.0814382,750,0,800,0,101,0,0,0
1242012,351.734,-1592.14,64.51,3.96025,1.5287,1.40644,-0.0813236,750,0,800,0,101,0,0,0
1242022,351.798,-1591.92,64.4306,-3.54942,2.43985,1.46084,-0.0805148,750,0,800,0,101,0,0,0
1242032,351.778,-1591.89,64.4789,-0.781803,4.24377,-3.97875,-0.0819009,750,0,800,0,101,0,0,0
1242042,351.879,-1591.98,64.2863,11.3109,-6.74736,-24.756,-0.080983,750,0,800,0,101,0,0,0
1242054,351.788,-1591.91,64.4185,-7.96831,4.20885,2.09452,-0.0800258,750,0,800,0,101,0,0,0
1242064,351.774,-1591.93,64.5271,4.14797,-6.54266,-4.46544,-0.0817214,750,0,800,0,101,0,0,0
1242074,351.87,-1592.02,64.3643,4.41413,-8.21673,-2.79864,-0.0798875,750,0,800,0,101,0,0,0
1242114,351.74,-1591.89,64.5251,0.789171,0.458005,-1.33815,-0.0816986,750,0,800,0,101,0,0,0
