timestamp,x,y,z,pitch,roll,yaw,vx,vy,vz,battery,cpu_load,vicon_count,set_position,set_velocity,calc_thrust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-500,400,2083.31
632018,6.69313,9.5783,74.4356,0,0,0,-2.27569,2.98991,0,0,0,2,-500,400,2084.41
632040,6.64019,10.1285,75.5305,0,0,0,3.21037,-5.32049,0,0,0,5,-500,400,2086.61
632052,6.53682,10.036,75.4822,0,0,0,-2.90716,0.83273,0,0,0,7,-500,400,2087.71
632058,6.57391,10.1956,75.4816,0,0,0,1.23636,5.31974,0,0,0,8,-500,400,2088.81
632069,6.58623,10.229,75.4584,0,0,0,0.0751808,0.544173,0,0,0,10,-500,400,2089.91
632092,6.5624,10.3225,75.4505,0,0,0,-2.00666,5.54837,0,0,0,13,-500,400,2092.11
632103,6.50334,10.4017,75.469,0,0,0,-3.79394,-2.87333,0,0,0,15,-500,400,2093.21
632109,6.59253,10.5165,75.4724,0,0,0,2.97323,3.82714,0,0,0,16,-500,400,2094.42
632120,6.55857,10.4981,75.4991,0,0,0,2.70252,1.29419,0,0,0,18,-500,400,2095
632132,6.52943,10.5516,75.5,0,0,0,0.884251,2.40202,0,0,0,20,-500,400,2095
632144,6.51386,10.5053,75.4963,0,0,0,0.480498,-1.2532,0,0,0,22,-500,400,2095
632154,6.55355,10.5704,75.5479,0,0,0,-0.395047,-0.0678866,0,0,0,24,-500,400,2095
632160,6.59986,10.6304,75.5711,0,0,0,1.54357,2.0005,0,0,0,25,-500,400,2095
632170,6.59171,10.5899,75.5638,0,0,0,0.860032,0.547556,0,0,0,27,-500,400,2095
632181,6.54758,10.616,75.5851,1220,-540,250840,-0.192858,0.550995,110,-49,49,29,-500,400,2046
632203,6.55416,10.6483,75.6027,1180,-480,252920,0.372408,0.159052,130,-5,30,32,-500,400,2065
632214,6.51399,10.6415,75.5715,1160,-440,253980,-1.10512,-0.574829,80,10,20,34,-500,400,2075
632220,6.52322,10.6686,75.5957,1150,-400,254990,0.307605,0.902056,70,27,14,35,-500,400,2081
632232,6.536,10.6968,75.5887,1100,-360,255900,-0.736051,1.34121,90,42,12,37,-500,400,2083
632243,6.52522,10.6661,75.6019,1040,-330,256680,-0.0812405,0.188009,70,62,13,39,-500,400,2082
632254,6.54159,10.7058,75.5934,1020,-310,257380,-0.40043,0.127282,140,82,15,41,-500,400,2080
632265,6.53992,10.6891,75.6302,1040,-340,257990,-0.846901,0.509357,170,102,20,43,-500,400,2075
632271,6.55496,10.7287,75.6248,1120,-430,250260,0.501284,1.31895,110,11,-2,44,-500,400,2096
632282,6.53445,10.6897,75.6181,1090,-450,250180,1.05038,-0.137528,140,18,-18,46,-500,400,2100
632298,6.49334,10.6463,75.4895,1010,-370,252450,-1.26346,-0.861736,60,22,-45,49,-500,400,2100
632314,6.55664,10.7092,75.6591,940,-350,251260,1.19342,0.099386,60,23,-61,52,-500,400,2100
