timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885988,242.878,-385.452,88.6664,0.0738022,-0.642966,1.89206,0.16226,0,0,800,0,101,-388.604,616.723,0
886008,242.838,-385.492,88.5583,1.03496,1.74816,-1.49979,0.162843,0,0,800,0,101,-388.54,616.788,0
886028,242.834,-385.52,88.6382,-0.684272,-3.06847,-0.536755,0.162545,0,0,800,0,101,-388.534,616.831,0
886091,242.909,-385.455,88.4273,0.641629,-1.53282,-0.199424,0.162041,0,0,800,0,101,-388.655,616.728,0
886172,242.866,-385.319,88.3965,-1.52949,3.69574,-1.86272,0.162637,0,0,800,0,101,-388.586,616.51,0
886192,242.918,-385.307,88.3435,2.43331,0.00649202,0.960336,0.162729,0,0,800,0,101,-388.67,616.492,0
886212,242.997,-385.34,88.377,2.01735,-2.11967,-1.23854,0.163056,0,0,800,0,101,-388.796,616.544,0
886235,242.92,-385.352,88.3388,2.14296,0.217683,-0.0922907,0.16319,0,0,800,0,101,-388.62,616.569,0
886255,242.938,-385.302,88.444,2.22842,7.15207,-4.81477,0.162843,0,0,800,0,101,-388.647,616.654,0
886276,242.854,-385.386,88.582,-1.71283,-2.56259,-0.49383,0.161939,0,0,800,0,101,-388.566,616.618,0
886295,242.875,-385.454,88.6635,-0.936955,-2.42017,0.362568,0.161702,0,0,800,0,101,-388.599,616.726,0
886316,242.894,-385.521,88.5325,0.0808261,-0.286084,1.61436,0.162671,0,0,800,0,101,-388.63,616.834,0
886356,242.822,-385.507,88.7676,0.161761,-0.499714,2.20419,0.161606,0,0,800,0,101,-388.515,616.812,0
886376,242.782,-385.457,88.6623,-1.3011,2.0692,-5.02432,0.161656,0,0,800,0,101,-388.452,616.731,0
886396,242.828,-385.515,88.5339,0.558228,0.173579,-2.1953,0.162724,0,0,800,0,101,-388.525,616.824,0
886419,242.801,-385.419,88.5205,0.295478,2.13641,-0.455135,0.162695,0,0,800,0,101,-388.475,616.722,0
886439,242.831,-385.477,88.6072,-1.62835,1.22365,-2.96747,0.163049,0,0,800,0,101,-388.569,616.793,0
886460,242.834,-385.426,88.6006,0.585463,2.20464,2.9633,0.162066,0,0,800,0,101,-388.515,616.752,0
886480,242.781,-385.495,88.5518,-2.23637,-3.54223,-5.71576,0.163035,0,0,800,0,101,-388.45,616.792,0
886519,242.821,-385.461,88.6081,-0.698582,-0.656893,3.74745,0.162667,0,0,800,0,101,-388.514,616.738,0
886600,242.827,-385.456,88.6113,-0.137891,2.40359,1.45725,0.162753,0,0,800,0,101,-388.523,616.729,0
886620,242.826,-385.507,88.5763,-0.375902,-1.0549,1.79621,0.162954,0,0,800,0,101,-388.521,616.81,0
886644,242.817,-385.462,88.5744,-1.19671,0.555303,-2.03067,0.16201,0,0,800,0,101,-388.555,616.761,0
886663,242.844,-385.465,88.5543,0.79046,0.24054,-6.34801,0.163596,0,0,800,0,101,-388.532,616.75,0
886764,242.87,-385.202,88.3527,0.691139,1.75717,2.74025,0.162298,0,0,800,0,101,-388.593,616.324,0
