timestamp,x,y,z,pitch,roll,yaw,vx,vy,vz,battery,cpu_load,vicon_count,set_position,set_velocity,calc_thrust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-500,0,0,0,-500,800,2076.6
3335271,-84.5866,14.7174,74.4184,0,0,0,1.32931,1.59806,-500,0,0,2,-500,800,2077.7
3335294,-84.4569,14.6968,74.4615,0,0,0,-2.54971,-1.45854,-500,0,0,5,-500,800,2079.9
3335305,-84.8814,15.5092,75.9352,0,0,0,-26.9222,34.4498,-500,0,0,7,-500,800,2081
3335310,-84.8927,15.5785,75.959,0,0,0,-0.452482,2.77317,-500,0,0,8,-500,800,2082.1
3335322,-85.0194,15.2497,75.5818,0,0,0,-5.28065,-10.1521,-500,0,0,10,-500,800,2083.31
3335354,-84.8141,15.401,75.7652,0,0,0,3.74361,-2.08129,-500,0,0,14,-500,800,2086.61
3335365,-84.8738,15.4433,75.8254,0,0,0,0.583379,0.724382,-500,0,0,16,-500,800,2087.71
3335376,-84.8895,15.4632,75.8425,0,0,0,-2.83711,0.816062,-500,0,0,18,-500,800,2088.81
3335381,-84.8938,15.4718,75.8667,0,0,0,-0.17492,0.345422,-500,0,0,19,-500,800,2089.91
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2091.01
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2092.11
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2093.21
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2094.42
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2095
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2095
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2095
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2095
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2095
3335387,-84.8874,15.3403,75.7819,0,0,0,0.213772,-4.38294,-500,0,0,20,-500,800,2095
3335388,-84.9238,15.3364,75.7614,-30,-870,247370,-7.27857,-0.781324,-500,-62,45,21,-500,800,2049
3335509,-84.8122,15.2679,75.5514,-20,-890,248330,1.91993,0.761631,-500,-60,26,23,-500,800,2068
3335514,-84.8105,15.3134,75.5571,10,-850,249400,0.0661154,1.81899,-500,-62,9,24,-500,800,2085
3335525,-84.8088,15.2899,75.5407,30,-770,250420,1.49816,-1.66936,-500,-64,-2,26,-500,800,2096
3335536,-84.7842,15.2515,75.5369,0,-750,251490,-0.968495,-0.526779,-500,-68,-14,28,-500,800,2100
3335546,-84.7745,15.2383,75.5155,-10,-730,252520,-1.2299,-0.938643,-500,-82,-29,30,-500,800,2100
3335568,-84.7685,15.2171,75.5126,-20,-680,254310,-0.541937,-2.12749,-500,-95,-42,33,-500,800,2100
3335579,-84.7687,15.2067,75.5412,-20,-670,255040,-0.779972,-0.328548,-500,-96,-43,35,-500,800,2100
3335590,-84.7722,15.2608,75.526,-50,-660,255650,0.030636,1.65563,-500,-93,-42,37,-500,800,2100
3335595,-84.8246,15.2682,75.5475,-40,-610,256180,-2.09893,0.298521,-500,-97,-43,38,-500,800,2100
3335612,-84.7898,15.2652,75.5345,-60,-570,256900,0.783974,-0.237817,-500,-109,-46,41,-500,800,2100
3335624,-84.7799,15.2574,75.5308,10,-300,246510,0.139015,0.944876,-500,0,0,43,-500,800,2100
3335635,-84.8322,15.2627,75.5365,20,-370,252850,-0.920426,-0.0474785,-500,3,-14,45,-500,800,2100
3335663,-84.3559,15.0932,75.4522,50,-380,245380,12.4686,27.2768,-500,14,-51,49,-500,800,2100
3335675,-84.5233,14.8573,74.9403,70,-490,245900,5.89344,16.9321,-500,-38,-100,51,-500,800,2100
3335687,-84.2449,15.3934,75.2714,100,-550,246420,-8.15623,-2.43766,-500,-77,-140,53,-500,800,2100
3335698,-84.3368,15.1964,75.4056,160,-590,246890,15.7536,29.2321,-500,-100,-167,55,-500,800,2100
3335704,-84.716,14.4219,74.5942,190,-590,247330,-12.6401,-25.8152,-500,-138,-203,56,-500,800,2100
3335715,-84.6919,14.3774,74.6661,1290,890,247640,-12.492,-25.7337,-500,-180,-217,58,-500,800,2100
3335727,-86.0839,12.7529,81.2516,5360,5560,248510,-45.4158,-39.0957,-500,24,37,60,-500,800,2066
3335739,-83.3193,15.7074,107.719,5710,8490,250710,46.5744,156.974,-500,263,725,62,-500,800,1600
3335745,-84.8847,21.3449,154.297,3650,8020,252710,-52.1811,187.915,-500,302,1000,63,-500,800,1600
3335755,-81.8034,36.3343,262.362,4370,8420,254870,184.73,288.531,-500,405,1272,65,-500,800,1600
3335766,-75.8323,45.5522,408.989,5670,8420,256070,105.29,121.49,-500,537,1333,67,-500,800,1600
