timestamp,x,y,z,pitch,roll,yaw,vx,vy,vz,battery,cpu_load,vicon_count,set_position,set_velocity,calc_thrust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074.4
869584,-3.69408,7.95638,75.7225,0,0,0,4.22242,26.785,-12.7302,0,0,2,-12.7302,39,2075.5
869590,-3.59992,6.02351,75.0113,0,0,0,3.13865,-64.4288,-9.63762,0,0,3,-9.63762,-54,2076.6
869601,-3.61866,6.20486,75.1428,0,0,0,-3.28527,2.0216,-9.92777,0,0,5,-9.92777,12,2077.7
869611,-3.46462,6.20632,75.1402,0,0,0,4.48221,1.30906,-9.93011,0,0,7,-9.93011,11,2078.8
869621,-3.52885,6.16662,75.1837,0,0,0,-1.09152,0.503763,-9.86659,0,0,9,-9.86659,10,2079.9
869632,-3.44192,5.93371,75.0989,0,0,0,2.98005,-8.1516,-9.49394,0,0,11,-9.49394,1,2081
869642,-3.49505,5.95989,75.1087,0,0,0,2.137,0.0943416,-9.53582,0,0,13,-9.53582,9,2082.1
869664,-3.81423,6.32738,74.2478,0,0,0,-2.58501,0.261395,-10.1238,0,0,16,-10.1238,10,2084.41
869676,-3.83911,6.40014,74.2696,0,0,0,-0.616039,1.33139,-10.1763,0,0,18,-10.1763,11,2085.51
869681,-3.86401,6.39735,74.2488,0,0,0,-0.996049,-0.111766,-10.2358,0,0,19,-10.2358,10,2086.61
869693,-3.61667,6.3152,74.2259,0,0,0,0.423802,-0.0885812,-10.1043,0,0,21,-10.1043,10,2087.71
869698,-3.57815,6.27825,74.2969,0,0,0,1.54101,-1.4783,-10.0452,0,0,22,-10.0452,8,2088.81
869715,-3.46022,6.19614,74.2782,0,0,0,-0.396842,-1.28342,-9.91382,0,0,23,-9.91382,8,2089.91
869727,-3.61045,6.22307,74.2779,0,0,0,2.08142,-0.335179,-9.97299,0,0,25,-9.97299,11,2091.01
869732,-3.5907,6.20524,74.2993,0,0,0,0.790163,-0.71315,-9.92838,0,0,26,-9.92838,9,2092.11
869743,-3.7221,6.28639,74.2907,0,0,0,-2.74719,1.46126,-10.0582,0,0,28,-10.0582,11,2093.21
869754,-3.77316,6.31955,74.2885,0,0,0,-2.41663,1.02615,-10.1113,0,0,30,-10.1113,11,2094.42
869777,-3.67454,6.24545,74.2665,0,0,0,0.422573,-0.786262,-9.99273,0,0,33,-9.99273,9,2095
869788,-3.69468,6.2214,74.2773,0,0,0,-1.06289,-1.41155,-9.95424,0,0,35,-9.95424,8,2095
869794,-3.68248,6.24204,74.3006,0,0,0,0.406773,0.688042,-9.98727,0,0,36,-9.98727,10,2095
869805,-3.73474,6.30671,74.2848,0,0,0,0.457758,1.43262,-10.0907,0,0,38,-10.0907,11,2095
869828,-3.74486,6.35474,74.2726,40,-230,251390,1.0058,0.802262,-10.1676,-55,48,40,-10.1676,10,2047
869834,-3.73905,6.34025,74.3208,100,-220,252390,0.193626,-0.483152,-10.1444,-32,41,41,-10.1444,9,2053
869845,-3.83927,6.40967,74.2905,190,-190,253390,-1.25766,1.08058,-10.2555,-4,40,43,-10.2555,11,2054
869869,-3.85905,6.45273,74.2926,270,-210,255390,0.45344,0.606805,-10.3244,29,34,46,-10.3244,10,2061
869880,-3.87259,6.45832,74.2559,250,-200,256290,0.484958,-0.365617,-10.3333,46,34,48,-10.3333,9,2061
869886,-3.87127,6.47316,74.2186,250,-180,257050,0.0442983,0.494768,-10.3571,55,32,49,-10.3571,10,2063
869898,-3.87853,6.44298,74.2569,210,-130,257730,-0.912811,0.0380008,-10.3088,63,30,51,-10.3088,10,2065
869920,-3.85113,6.388,74.2744,200,-140,258830,-0.500442,0.328096,-10.2208,66,24,54,-10.2208,10,2071
869926,-3.83258,6.39936,74.2478,200,-160,259250,0.618196,0.378701,-10.239,59,16,55,-10.239,10,2078
869947,-3.86352,6.37962,74.2745,200,-150,259810,-0.315842,-0.512337,-10.2074,67,20,59,-10.2074,9,2075
869958,-3.88131,6.45037,74.244,180,-200,260090,0.635533,0.828427,-10.2875,75,23,61,-10.2875,12,2072
869964,-3.88298,6.41877,74.274,160,-190,260280,-0.0556215,-1.05318,-10.27,77,21,62,-10.27,9,2074
869976,-3.84829,6.41007,74.2755,180,-190,260470,0.85667,-1.32523,-10.2561,71,15,64,-10.2561,8,2080
