1010265
24284
11
9
10
10
10
12
10
9
11
9
10
10
10
9
9
9
10
9
19
9
9
9
9
10
9
9
9
18
9
9
9
10
9
9
9
9
10
11
10
9
10
18
10
10
9
9
9
10
10
10
9
9
11
10
9
9
10
20
9
19
9
10
10
9
10
9
10
10
9
9
9
19
10
9
11
10
19
9
10
10
10
10
10
9
11
10
9
10
10
9
10
9
9
10
10
19
10
9
10
10
20
9
10
10
10
9
10
9
9
10
9
9
9
9
10
19
10
9
9
9
10
9
11
9
10
10
10
10
9
10
10
10
10
29
18
10
9
9
10
10
10
10
10
10
9
10
10
9
9
9
