991187
17724
16
9
8
9
26
8
8
8
16
8
8
7
16
9
9
8
16
8
8
8
16
8
8
16
18
8
8
24
9
9
7
8
18
8
16
15
9
8
15
9
8
7
16
8
8
8
16
8
8
16
8
8
8
15
8
9
25
8
8
8
9
26
7
8
16
8
8
8
16
7
8
25
8
24
7
8
8
16
7
8
16
8
9
8
16
8
8
8
16
8
23
8
7
8
16
8
8
24
7
8
16
8
8
8
15
9
7
9
16
8
8
15
8
8
8
16
8
8
9
16
8
9
9
