timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128855,178.915,-1201.06,66.8397,0.628755,-0.929158,1.33685,-0.0336388,0,0,750,0,101,0,0,0
128875,178.906,-1201.06,66.8061,-1.09996,-1.26966,-2.18477,-0.0335835,0,0,750,0,101,0,0,0
128887,178.923,-1201.05,66.8358,1.47596,0.734674,1.33183,-0.0336774,0,0,750,0,101,0,0,0
128957,178.922,-1201.06,66.8303,-0.0238427,-1.05751,-1.22567,-0.0334647,0,0,750,0,101,0,0,0
129049,178.905,-1201.07,66.8134,-0.813866,4.42429,-16.237,-0.03337,0,0,750,0,101,0,0,0
129059,178.908,-1201.07,66.8284,-0.514098,3.47243,-9.74571,-0.0335793,0,0,750,0,101,0,0,0
129069,178.898,-1201.07,66.8408,-0.524157,-1.18472,0.0665014,-0.0334321,0,0,750,0,101,0,0,0
129081,178.931,-1201.07,66.8497,0.251964,-1.89335,2.11999,-0.0335166,0,0,750,0,101,0,0,0
129121,178.914,-1201.04,66.8536,-1.09797,0.582571,2.21894,-0.0335373,0,0,750,0,101,0,0,0
129141,178.907,-1201.06,66.8331,-1.13034,-1.75281,1.51798,-0.0334602,0,0,750,0,101,0,0,0
129151,178.922,-1201.05,66.8295,3.27394,0.477095,-2.67392,-0.0334038,0,0,750,0,101,0,0,0
129161,178.901,-1201.11,66.9594,1.19216,-4.77661,15.2252,-0.0334074,0,0,750,0,101,0,0,0
129173,178.894,-1201.13,66.9485,-1.25306,-7.0228,12.5381,-0.0332808,0,0,750,0,101,0,0,0
129243,178.918,-1201.06,66.8095,-1.67246,-1.32655,-0.735724,-0.0333635,0,0,750,0,101,0,0,0
129253,178.904,-1201.05,66.846,-1.20004,1.25969,1.12632,-0.033421,0,0,750,0,101,0,0,0
129263,178.92,-1201.07,66.8418,0.853617,-1.66633,0.363223,-0.0334338,0,0,750,0,101,0,0,0
129335,178.886,-1201.06,66.8486,-3.0715,6.89284,-8.16508,-0.0333987,0,0,750,0,101,0,0,0
129345,178.911,-1201.07,66.8335,2.42092,0.0958667,0.345117,-0.033373,0,0,750,0,101,0,0,0
129355,178.9,-1201.06,66.8336,-0.325007,1.66538,-1.19533,-0.0332025,0,0,750,0,101,0,0,0
129367,178.892,-1201.08,66.8274,-0.806605,-0.369768,-0.787955,-0.0333136,0,0,750,0,101,0,0,0
