timestamp,x,y,z,pitch,roll,yaw,vx,vy,vz,battery,cpu_load,vicon_count,set_position,set_velocity,calc_thrust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531162,-18.9788,19.9029,75.7756,-820,1570,250900,2.59945,0.22665,-310,-153,21,182,-15.9223,18,2074
532820,0.849506,6.97085,76.5481,-800,1580,251020,0.175115,-0.622536,-230,-149,27,184,-5.57668,5,2068
532830,0.907759,6.93752,76.5206,-840,1650,251080,0.56656,-2.24088,-410,-133,38,186,-5.55002,6,2057
532853,0.873784,7.00962,76.5625,-830,1510,251010,-0.789259,-2.49791,-280,-116,48,189,-5.60769,4,2047
532859,0.879562,7.01841,76.4959,-830,1470,250910,0.192611,0.292998,-220,-104,54,190,-5.61472,5,2041
532871,0.86778,7.10069,76.522,-800,1520,250800,0.369465,1.32212,-220,-90,64,192,-5.68055,6,2032
532903,0.898234,6.91825,76.5481,-810,1730,250680,1.79745,0.127344,-240,-70,73,196,-5.5346,7,2022
532915,0.928815,6.81024,76.5239,-830,1740,250680,1.38225,-2.32805,-350,-65,75,198,-5.44819,6,2020
532921,0.90766,6.87882,76.5306,-850,1740,250590,-0.705185,2.28589,-340,-54,81,199,-5.50305,4,2014
532933,0.895339,6.8492,76.512,-850,1750,250530,0.133773,-0.701708,-310,-49,82,201,-5.47936,5,2013
532943,0.903884,6.83511,76.505,-870,1740,250560,-0.33297,-0.522469,-270,-52,79,203,-5.46809,5,2016
532954,0.886924,6.90859,76.5401,-860,1610,250510,-0.635895,1.6441,-210,-49,81,205,-5.52688,4,2014
532966,0.917478,7.02604,76.463,-830,1550,250600,0.60959,2.50453,-260,-52,78,207,-5.56072,5,2017
532972,0.88104,7.00754,76.5067,-850,1600,250560,-1.21463,-0.616579,-230,-68,69,208,-5.60603,4,2025
532982,0.848103,6.91175,76.4999,-860,1600,250570,-1.91214,-3.91561,-270,-91,55,210,-5.5294,3,2039
533006,0.909346,6.83553,76.5257,-940,1680,250580,0.463733,0.135533,-290,-103,48,213,-5.46842,5,2046
533017,0.875277,6.86956,76.505,-900,1640,250540,-0.579703,1.55492,-350,-114,43,215,-5.49565,4,2052
533023,0.849029,6.95566,76.497,-930,1660,250550,-0.874936,2.86989,-320,-116,41,216,-5.56453,4,2054
533034,0.862019,6.87452,76.5411,-920,1640,250620,0.369544,-2.2944,-250,-115,45,218,-5.49961,5,2050
533056,0.879906,6.90638,76.5115,-980,1650,250620,0.0259473,-3.31165,-270,-119,42,221,-5.52511,5,2052
533067,0.882873,6.8857,76.454,-1090,1820,249310,-1.54471,0.717645,-310,-2,-3,223,-5.50856,3,2096
533078,1.02907,6.45664,76.0708,-1110,1820,249510,5.35317,-17.4499,-320,-21,-32,225,-5.51431,5,2100
533084,1.0777,6.83262,76.491,-1100,2070,248900,1.62103,12.5327,-510,-26,-50,226,-5.4661,7,2100
533090,0.987595,6.69896,76.5534,-1180,1930,253620,-3.00342,-4.45549,-280,-3,-54,227,-5.35916,2,2100
533118,0.871089,6.46307,75.9495,-1070,1880,249510,-2.32915,-7.6383,-300,-15,-97,229,-5.17045,2,2100
533129,1.17942,6.54385,76.382,-1050,1850,249640,6.00269,10.1843,-280,-47,-131,231,-5.23508,11,2100
533135,0.899339,6.85768,76.7177,-990,1830,249730,-9.33609,10.461,-300,-86,-168,232,-5.48614,-3,2100
533145,0.953512,6.3759,76.1328,-930,1900,249800,-1.23733,-13.7712,-290,-116,-198,234,-5.10072,3,2100
533179,8.48533,1.77419,140.112,5520,2600,250740,185.12,-39.1518,450,-65,696,238,-1.41935,186,1600
533185,11.8794,-0.606201,192.453,6210,2740,252010,113.134,-79.3462,-240,42,782,239,0.484961,112,1600
533196,18.4301,-12.5234,301.143,6160,3010,253370,101.602,-236.731,-1350,164,826,241,10.0187,91,1600
533207,23.843,-33.4932,416.593,5910,3250,254160,50.8493,-358.34,-930,309,769,243,26.7946,24,1600
533218,26.3733,-51.955,525.766,5680,3120,255220,-7.21467,-307.328,-390,421,727,245,41.564,-48,1600
533229,27.3369,-66.3798,628.353,4960,2090,256390,17.5411,-272.805,280,569,596,247,53.1038,-35,1600
533240,27.5269,-86.2358,714.29,4090,470,257090,-1.68893,-404.177,360,696,444,249,68.9886,-70,1600
533246,25.5334,-100.364,751.9,2960,-800,257730,-66.4474,-470.941,-410,786,356,250,80.2912,-146,1600
533257,21.6165,-126.062,811.047,1860,-900,258190,-77.9289,-426.85,-290,853,255,252,100.85,-178,1600
533268,16.385,-145.036,858.565,1000,-470,258410,-105.357,-314.483,-250,922,179,254,116.029,-221,1626.99
533280,13.5145,-159.673,898.847,990,-260,257430,-38.8895,-202.383,0,977,116,256,127.738,-166,1653.7
533291,11.7634,-170.433,926.79,1260,-750,254270,-35.385,-180.89,-60,1022,28,258,136.346,-171,1718.56
533297,10.8983,-176.529,937.519,1180,-1490,249850,-28.8381,-203.206,-20,1075,-32,259,141.223,-170,1768.46
533308,7.54589,-184.635,950.376,920,-2110,245320,-66.5324,-143.684,-120,1108,-79,261,147.708,-214,1805.86
533320,1.78665,-189.181,956.689,280,-2350,241500,-96.4206,-61.42,-120,1112,-98,263,151.345,-247,1823.63
533330,-3.75424,-187.479,960.165,-100,-2470,238700,-105.101,57.2938,-20,1122,-87,265,149.983,-255,1810.69
533353,-18.1103,-164.827,968.246,-230,-2920,236120,-122.559,275.634,80,1121,-118,268,131.862,-254,1832.95
533363,-24.056,-146.856,971.066,-220,-2740,235640,-107.003,389.637,40,1120,-132,270,117.485,-224,1843.62
533369,-27.7211,-133.773,972.133,-150,-2240,235350,-122.169,436.102,70,1113,-134,271,107.018,-229,1846.76
533381,-35.3756,-103.119,974.908,50,-1870,235230,-128.708,532.404,110,1088,-151,273,82.495,-211,1860.54
533392,-42.2764,-70.4595,977.001,190,-1470,235120,-125.673,618.835,160,1072,-154,275,56.3676,-182,1863.95
533403,-49.8021,-35.1291,979.433,270,-1040,235100,-131.295,668.356,160,1070,-147,277,28.1033,-159,1853.04
533415,-58.5478,5.13292,982.637,220,-730,235060,-144.688,674.343,120,1075,-142,279,12.0779,-158,1849.74
533420,-62.5928,22.043,983.78,260,-530,235160,-161.802,676.404,190,1093,-136,280,-17.6344,-144,1839.51
533431,-71.0067,59.8624,985.783,250,-260,235400,-146.401,696.975,140,1099,-143,282,-47.8899,-98,1845.88
533442,-79.1517,97.3064,986.608,340,250,235660,-140.175,678.505,160,1110,-137,284,-77.8451,-62,1837.16
533453,-86.7767,133.033,986.413,360,750,236080,-131.658,664.664,160,1119,-147,286,-106.427,-25,1847.28
533463,-93.0028,162.847,984.609,580,1350,236390,-131.667,555.419,180,1121,-157,288,-130.278,-1,1859.74
533484,-104.403,217.037,977.687,650,2260,236800,-92.8151,457.956,180,1127,-149,291,-173.63,80,1858.37
533490,-107.151,228.468,975.867,910,2670,236840,-91.5925,381.031,70,1139,-139,292,-182.775,91,1849.85
533502,-112.852,246.013,971.148,1140,2910,236800,-89.0594,253.845,90,1121,-148,294,-196.81,107,1861.64
533512,-117.022,252.997,967.089,1320,3100,236850,-87.5718,95.174,-60,1096,-139,296,-202.397,114,1856.95
533523,-120.981,254.28,964.229,1290,3230,237000,-81.3194,-32.3449,80,1069,-135,298,-203.424,122,1854.24
533545,-129.854,229.598,962.315,600,2990,237370,-87.9207,-331.422,-90,1026,-106,301,-183.678,95,1826.7
533557,-134.494,202.434,965.766,280,2890,237710,-95.8232,-492.949,-10,1022,-87,303,-161.947,66,1805.77
