timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736591,243.113,-386.315,88.5446,0.0660104,-0.104893,0.0240417,0.101512,0,0,800,0,101,-388.982,618.104,0
736615,243.091,-386.308,88.5301,-3.46699,2.69135,-4.05062,0.101493,0,0,800,0,101,-389.056,618.179,0
736635,243.215,-386.386,88.6838,1.73819,-0.605108,1.91432,0.101643,0,0,800,0,101,-389.089,618.199,0
736655,243.1,-386.328,88.5807,-3.03645,1.68888,-3.98043,0.101495,0,0,800,0,101,-389.057,618.179,0
736735,243.196,-386.371,88.6788,0.915842,-0.205822,0.0105314,0.101185,0,0,800,0,101,-389.114,618.193,0
736755,243.206,-386.348,88.6726,1.69267,-0.26417,0.0056545,0.101256,0,0,800,0,101,-389.13,618.156,0
736775,243.186,-386.33,88.6568,-0.0141397,0.294484,1.16947,0.101339,0,0,800,0,101,-389.097,618.129,0
736799,243.214,-386.308,88.66,-0.575125,0.551797,1.63133,0.101363,0,0,800,0,101,-389.16,618.11,0
736819,243.19,-386.29,88.6675,0.154143,1.54442,1.69971,0.101698,0,0,800,0,101,-389.099,618.114,0
736839,243.208,-386.324,88.6438,-0.122134,-2.39035,-0.853434,0.101381,0,0,800,0,101,-389.136,618.042,0
736919,243.107,-386.266,88.5347,-3.8773,3.2181,-4.23785,0.101608,0,0,800,0,101,-388.971,618.026,0
736939,243.196,-386.351,88.6527,1.73457,-0.653516,-0.13607,0.101651,0,0,800,0,101,-389.114,618.161,0
736959,243.151,-386.343,88.6728,-0.833291,-0.90696,3.01975,0.10178,0,0,800,0,101,-389.042,618.149,0
736979,243.162,-386.337,88.6585,-0.713439,1.84287,-0.561398,0.101672,0,0,800,0,101,-389.059,618.138,0
737003,243.194,-386.312,88.6248,-0.100223,1.27596,-1.90135,0.101291,0,0,800,0,101,-389.113,618.14,0
737023,243.163,-386.347,88.6462,4.0855,-3.79014,8.80219,0.0987524,0,0,800,0,101,-388.93,618.034,0
737043,243.194,-386.385,88.6751,1.27427,-1.5053,1.60463,0.101842,0,0,800,0,101,-389.07,618.168,0
737123,243.074,-386.334,88.4342,-6.74503,0.55387,-13.0584,0.10135,0,0,800,0,101,-388.919,618.134,0
737143,243.192,-386.403,88.5645,-0.344322,-0.340968,1.19726,0.102561,0,0,800,0,101,-389.108,618.246,0
737163,243.19,-386.416,88.5874,0.940606,-3.41542,1.04495,0.101327,0,0,800,0,101,-389.104,618.266,0
737187,243.265,-386.348,88.6147,2.19689,-1.13455,0.737578,0.102071,0,0,800,0,101,-389.154,618.12,0
737207,243.176,-386.327,88.5276,-4.40541,3.24916,-0.317405,0.102929,0,0,800,0,101,-389.223,618.227,0
737227,243.244,-386.385,88.5297,2.29182,-1.07933,1.02429,0.102218,0,0,800,0,101,-389.117,618.181,0
737307,243.201,-386.333,88.6377,-1.22676,3.95981,4.89662,0.100528,0,0,800,0,101,-389.121,618.133,0
737327,243.189,-386.37,88.5875,-2.22165,0.907307,-2.27814,0.100628,0,0,800,0,101,-389.103,618.193,0
737347,243.22,-386.378,88.5898,0.85738,-0.260997,-0.749606,0.100857,0,0,800,0,101,-389.152,618.204,0
737367,243.231,-386.352,88.6317,0.648546,-0.0667765,2.46821,0.100815,0,0,800,0,101,-389.17,618.163,0
737391,243.131,-386.267,88.4845,-4.39215,2.68277,-4.96903,0.100707,0,0,800,0,101,-389.15,618.113,0
737411,243.193,-386.327,88.5772,-0.345914,0.0764573,-0.218448,0.100884,0,0,800,0,101,-389.12,618.126,0
737431,243.139,-386.281,88.49,-2.64441,2.03042,-4.96645,0.101434,0,0,800,0,101,-389.107,618.115,0
737511,243.195,-386.339,88.5879,-0.398043,-0.455662,-0.315542,0.101079,0,0,800,0,101,-389.112,618.142,0
737531,243.22,-386.344,88.5726,4.41549,-3.96235,6.36965,0.101049,0,0,800,0,101,-389.152,618.151,0
737551,243.212,-386.36,88.5452,-0.360712,-0.0620718,1.07116,0.102725,0,0,800,0,101,-389.139,618.176,0
737571,243.203,-386.375,88.5248,-0.762348,-2.39762,0.882237,0.102884,0,0,800,0,101,-389.125,618.2,0
737595,243.216,-386.346,88.5944,4.35871,-3.59612,5.17901,0.100759,0,0,800,0,101,-389.006,618.038,0
737615,243.124,-386.284,88.4583,-4.54052,2.17327,-5.7217,0.0984909,0,0,800,0,101,-389.143,618.124,0
737635,243.167,-386.291,88.5107,-4.67689,3.07035,-5.68162,0.100894,0,0,800,0,101,-389.217,618.164,0
737715,243.219,-386.309,88.5764,-1.50168,2.9934,0.741552,0.09898,0,0,800,0,101,-389.15,618.095,0
737735,243.221,-386.346,88.5839,4.36493,-0.182635,2.01235,0.100952,0,0,800,0,101,-389.154,618.154,0
737755,243.141,-386.324,88.4855,-5.15088,2.50039,-4.0029,0.101042,0,0,800,0,101,-389.026,618.118,0
