timestamp,x,y,z,vx,vy,vz,yaw,sp_x,sp_y,sp_z,sp_flag,debug_1,debug_2,debug_3,debug_4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993940,243.031,-385.472,88.5516,-0.925261,-3.26646,3.08273,0.162186,0,0,800,0,101,-388.85,616.755,0
994001,243.017,-385.437,88.5549,-0.31951,1.74391,-0.271757,0.161907,0,0,800,0,101,-388.828,616.699,0
994020,242.996,-385.428,88.5359,-0.209799,0.555573,0.0719899,0.161938,0,0,800,0,101,-388.794,616.685,0
994044,243.017,-385.453,88.5536,-1.41356,1.44151,-0.38897,0.161776,0,0,800,0,101,-388.872,616.771,0
994061,243.01,-385.427,88.5361,0.439935,1.04565,0.73963,0.161554,0,0,800,0,101,-388.816,616.683,0
994085,243.018,-385.448,88.5142,0.924582,-0.148749,-0.815196,0.162072,0,0,800,0,101,-388.8,616.712,0
994165,243.012,-385.434,88.5339,-0.987252,0.0772265,0.446354,0.161931,0,0,800,0,101,-388.82,616.695,0
994184,243.017,-385.448,88.5219,0.187169,-1.29419,-0.140869,0.161888,0,0,800,0,101,-388.827,616.716,0
994205,243.022,-385.419,88.5052,1.30288,0.133626,-0.00428259,0.161901,0,0,800,0,101,-388.835,616.67,0
994225,243.03,-385.413,88.5179,-0.793762,1.84193,-1.12371,0.161874,0,0,800,0,101,-388.847,616.661,0
994249,242.991,-385.412,88.4942,-1.01418,0.950267,-1.38907,0.162133,0,0,800,0,101,-388.826,616.698,0
994268,243.015,-385.47,88.5724,-0.287671,-0.933368,1.98333,0.161967,0,0,800,0,101,-388.832,616.73,0
994368,243.004,-385.43,88.5197,1.18667,-0.0883015,-1.21834,0.161879,0,0,800,0,101,-388.806,616.689,0
994389,243.003,-385.446,88.543,-0.401388,0.638231,-1.20176,0.161761,0,0,800,0,101,-388.805,616.714,0
994412,242.99,-385.463,88.5949,-0.104945,-2.47445,3.33155,0.161833,0,0,800,0,101,-388.788,616.662,0
994428,242.995,-385.454,88.5748,-1.0253,-0.412863,1.95443,0.161839,0,0,800,0,101,-388.792,616.726,0
994453,242.996,-385.443,88.4911,-1.53813,1.12837,-2.06982,0.162009,0,0,800,0,101,-388.843,616.746,0
994473,243.004,-385.43,88.5527,-0.827241,1.17596,0.120443,0.161826,0,0,800,0,101,-388.84,616.734,0
994492,243.006,-385.435,88.5557,0.213659,-0.951355,1.47316,0.162042,0,0,800,0,101,-388.804,616.673,0
994512,243.03,-385.454,88.5517,-0.132609,-0.0945531,-0.522092,0.161963,0,0,800,0,101,-388.848,616.727,0
994552,243.024,-385.441,88.544,-0.520877,0.587072,1.13193,0.162024,0,0,800,0,101,-388.838,616.706,0
994593,242.988,-385.427,88.5055,-1.90743,0.892794,-1.11742,0.162013,0,0,800,0,101,-388.781,616.683,0
994616,243.006,-385.461,88.5887,-0.219303,-1.69276,3.20491,0.162014,0,0,800,0,101,-388.814,616.697,0
994636,242.993,-385.446,88.5456,-0.752312,1.71172,0.104672,0.161931,0,0,800,0,101,-388.813,616.768,0
994656,243.009,-385.461,88.5543,-0.67293,-1.13656,0.631037,0.161725,0,0,800,0,101,-388.83,616.71,0
994676,243.019,-385.422,88.5136,0.324863,0.502232,-2.13676,0.161824,0,0,800,0,101,-388.831,616.675,0
994696,243,-385.454,88.5575,-1.77513,-0.62135,1.11037,0.161781,0,0,800,0,101,-388.8,616.727,0
994737,243.01,-385.449,88.5531,-0.482643,0.0146927,0.181945,0.162098,0,0,800,0,101,-388.816,616.719,0
994757,243.041,-385.447,88.5142,0.51704,-0.781588,-1.44776,0.162105,0,0,800,0,101,-388.865,616.715,0
994773,243.013,-385.439,88.528,-0.660332,0.411533,0.44888,0.162136,0,0,800,0,101,-388.822,616.703,0
994796,243.016,-385.464,88.5705,1.40485,-0.969095,0.36001,0.162148,0,0,800,0,101,-388.825,616.742,0
994816,243.009,-385.443,88.5381,-0.436501,-0.0633925,-0.630472,0.16165,0,0,800,0,101,-388.814,616.71,0
994841,242.981,-385.448,88.5725,-0.500509,-0.331822,1.93883,0.161798,0,0,800,0,101,-388.786,616.706,0
994861,242.986,-385.454,88.5326,-2.09437,-1.46414,1.24079,0.161813,0,0,800,0,101,-388.844,616.68,0
994881,243.01,-385.446,88.5225,-0.358213,-0.174651,-1.10261,0.161765,0,0,800,0,101,-388.83,616.707,0
994961,243.062,-385.43,88.562,0.715918,1.15353,-0.852615,0.161321,0,0,800,0,101,-388.9,616.688,0
994981,243.013,-385.445,88.5597,-0.793899,-0.574178,-0.123455,0.161248,0,0,800,0,101,-388.82,616.712,0
995001,243.045,-385.441,88.5383,0.779413,1.17388,-2.4147,0.161085,0,0,800,0,101,-388.872,616.706,0
995024,243.016,-385.447,88.5799,0.605972,-0.528404,0.862535,0.160872,0,0,800,0,101,-388.811,616.703,0
995041,243.062,-385.43,88.5599,0.312482,0.76555,-0.813079,0.161194,0,0,800,0,101,-388.9,616.688,0
995084,243.012,-385.442,88.5692,1.417,-2.41907,1.79928,0.161942,0,0,800,0,101,-388.784,616.707,0
995125,243.023,-385.454,88.5343,-0.238246,0.495936,-1.87186,0.161275,0,0,800,0,101,-388.845,616.743,0
995168,242.996,-385.468,88.5507,-4.46636,-1.99245,0.149732,0.161405,0,0,800,0,101,-388.901,616.701,0
995209,243.001,-385.437,88.5462,0.632756,1.33855,-0.821296,0.161701,0,0,800,0,101,-388.776,616.753,0
995228,243.013,-385.462,88.5507,0.871452,-0.42515,0.0187581,0.161944,0,0,800,0,101,-388.801,616.73,0
995249,243.013,-385.46,88.5785,0.797618,0.378684,1.39308,0.161254,0,0,800,0,101,-388.789,616.752,0
995268,243.033,-385.465,88.548,0.871427,0.0233812,0.703434,0.161381,0,0,800,0,101,-388.852,616.744,0
995289,243.025,-385.434,88.5895,-0.716249,1.1756,2.02041,0.161343,0,0,800,0,101,-388.869,616.741,0
995349,243.048,-385.449,88.5841,0.86622,0.626992,0.534721,0.161043,0,0,800,0,101,-388.877,616.719,0
995368,243.036,-385.479,88.5628,2.64334,-2.10903,1.36458,0.161412,0,0,800,0,101,-388.858,616.766,0
995388,243.038,-385.486,88.555,1.60837,-0.428164,-0.123351,0.161389,0,0,800,0,101,-388.86,616.777,0
995433,243.035,-385.446,88.5576,-0.0727128,-0.518919,-0.959342,0.160934,0,0,800,0,101,-388.846,616.734,0
995452,243.046,-385.443,88.5566,0.714447,-0.677568,2.65925,0.160834,0,0,800,0,101,-388.874,616.709,0
995493,243.043,-385.419,88.5529,-0.262003,1.15003,-1.36384,0.161031,0,0,800,0,101,-388.88,616.717,0
995532,243.03,-385.459,88.5789,-0.102846,0.925448,-0.132001,0.161181,0,0,800,0,101,-388.847,616.734,0
995552,242.999,-385.464,88.5524,-0.0286987,-1.47675,1.54922,0.161973,0,0,800,0,101,-388.798,616.742,0
995596,243.004,-385.449,88.5433,0.231042,-0.115816,1.36949,0.16202,0,0,800,0,101,-388.807,616.718,0
995617,243.064,-385.425,88.5277,0.435163,1.30093,-0.515742,0.161204,0,0,800,0,101,-388.885,616.732,0
995717,243.019,-385.422,88.5258,0.383418,0.514943,-0.767392,0.161974,0,0,800,0,101,-388.83,616.676,0
995736,243.01,-385.424,88.569,-1.26688,0.736399,1.45331,0.161815,0,0,800,0,101,-388.815,616.679,0
995756,242.986,-385.431,88.5337,-0.933576,0.530746,-0.997155,0.161756,0,0,800,0,101,-388.777,616.69,0
995777,243.036,-385.445,88.572,0.174632,0.256003,0.124281,0.161327,0,0,800,0,101,-388.858,616.712,0
995797,242.999,-385.426,88.5596,-1.2458,-0.830741,2.22181,0.162205,0,0,800,0,101,-388.838,616.656,0
995821,243.002,-385.434,88.5285,-0.023918,-0.157995,-0.497272,0.161937,0,0,800,0,101,-388.804,616.689,0
995841,242.984,-385.435,88.524,-0.504038,0.955837,-1.21758,0.161809,0,0,800,0,101,-388.79,616.727,0
995861,242.993,-385.436,88.5414,-1.09339,-0.232178,1.04621,0.16176,0,0,800,0,101,-388.824,616.691,0
995941,242.992,-385.43,88.517,-0.269028,0.377876,-1.39469,0.162065,0,0,800,0,101,-388.795,616.7,0
995964,243.043,-385.436,88.5191,0.895393,0.549224,-1.75869,0.161238,0,0,800,0,101,-388.869,616.698,0
995981,243.048,-385.395,88.5412,0.300931,2.19837,-1.04267,0.161634,0,0,800,0,101,-388.876,616.632,0
996005,243.027,-385.433,88.5608,-0.150262,-0.796507,0.224417,0.160873,0,0,800,0,101,-388.848,616.668,0
996025,243.042,-385.44,88.5446,-0.490262,-1.03038,0.621034,0.161002,0,0,800,0,101,-388.883,616.671,0
996045,243.032,-385.456,88.5721,0.488651,-0.913555,0.434036,0.161356,0,0,800,0,101,-388.835,616.7,0
996145,243.008,-385.48,88.5639,1.03857,-2.2827,2.1707,0.161965,0,0,800,0,101,-388.812,616.768,0
996165,242.987,-385.432,88.5548,-1.43914,0.189403,0.328592,0.161559,0,0,800,0,101,-388.779,616.692,0
996185,243.001,-385.451,88.5728,-1.14566,-1.39631,1.61144,0.161226,0,0,800,0,101,-388.801,616.722,0
996209,243.031,-385.473,88.5594,0.098892,-0.94849,0.995361,0.162291,0,0,800,0,101,-388.847,616.727,0
996229,243.012,-385.461,88.5766,-0.55281,0.0511787,1.62572,0.161116,0,0,800,0,101,-388.819,616.737,0
996249,243.031,-385.451,88.5581,0.88759,-0.587195,0.203294,0.161076,0,0,800,0,101,-388.849,616.722,0
996329,243.036,-385.436,88.5497,0.857939,-0.381315,0.0956815,0.160868,0,0,800,0,101,-388.858,616.698,0
996349,243.015,-385.451,88.5589,-0.151174,-1.19561,-0.422107,0.16142,0,0,800,0,101,-388.824,616.721,0
996369,243.007,-385.423,88.4993,-0.0353619,1.98115,-3.56585,0.161392,0,0,800,0,101,-388.811,616.676,0
996393,243.01,-385.442,88.5757,-0.279769,0.144801,2.03469,0.161292,0,0,800,0,101,-388.824,616.711,0
996413,243.007,-385.437,88.5697,-1.67848,1.08668,0.572251,0.161405,0,0,800,0,101,-388.811,616.699,0
996433,243.004,-385.43,88.5446,-1.14111,1.2696,-0.77226,0.161243,0,0,800,0,101,-388.806,616.688,0
996513,243.038,-385.44,88.5534,-0.32593,0.0236082,-0.745514,0.160749,0,0,800,0,101,-388.861,616.705,0
996533,243.02,-385.453,88.5493,0.739978,-0.0128211,1.03391,0.161253,0,0,800,0,101,-388.832,616.725,0
996553,243.016,-385.437,88.5641,-1.18763,0.700198,0.132297,0.161279,0,0,800,0,101,-388.825,616.7,0
996577,243.028,-385.421,88.5609,1.20449,-0.340835,-0.673677,0.161315,0,0,800,0,101,-388.806,616.662,0
996597,243.022,-385.415,88.5463,-0.0321419,1.26968,-0.834417,0.161481,0,0,800,0,101,-388.837,616.705,0
996617,243.045,-385.464,88.5453,2.31258,1.14729,-1.03354,0.161311,0,0,800,0,101,-388.872,616.743,0
996637,243.03,-385.46,88.567,2.12049,-1.47595,-0.94464,0.161572,0,0,800,0,101,-388.848,616.737,0
996717,243.037,-385.446,88.5773,1.17208,-0.890563,1.32953,0.161097,0,0,800,0,101,-388.859,616.713,0
996737,243.047,-385.426,88.5677,0.205556,0.368347,0.0582413,0.161246,0,0,800,0,101,-388.875,616.681,0
996757,243.029,-385.462,88.5469,-0.255995,-0.826055,-0.592431,0.161386,0,0,800,0,101,-388.846,616.74,0
996781,243.021,-385.437,88.5487,-0.0757156,1.33389,-1.09571,0.161319,0,0,800,0,101,-388.836,616.742,0
996801,243.048,-385.473,88.5586,0.957997,-2.33832,0.437673,0.162293,0,0,800,0,101,-388.878,616.757,0
996821,243.02,-385.445,88.5667,1.88196,-0.287706,2.13111,0.161107,0,0,800,0,101,-388.833,616.712,0
996901,243.025,-385.445,88.5796,-1.16113,-0.224582,0.878018,0.160908,0,0,800,0,101,-388.839,616.713,0
996921,242.983,-385.417,88.5216,-2.96514,0.210145,-2.16947,0.162026,0,0,800,0,101,-388.772,616.667,0
996941,243.028,-385.437,88.5304,1.72333,-0.331999,-0.18709,0.162045,0,0,800,0,101,-388.844,616.699,0
996961,242.975,-385.423,88.5112,-1.49824,0.34341,-1.90853,0.16206,0,0,800,0,101,-388.759,616.676,0
996985,243.007,-385.443,88.5288,0.248712,-0.781858,-1.9014,0.162104,0,0,800,0,101,-388.811,616.709,0
997005,243.001,-385.44,88.5286,0.161395,-0.850814,-0.947453,0.162008,0,0,800,0,101,-388.801,616.704,0
997025,243.007,-385.447,88.4995,0.614059,-1.35382,-0.617681,0.16192,0,0,800,0,101,-388.812,616.715,0
997105,242.997,-385.446,88.5264,-0.296715,-0.575738,-0.468775,0.162032,0,0,800,0,101,-388.795,616.713,0
